Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,Partidas,-9999
679,Júnior Tavares,br BRA,ZGLT,São Paulo,20,1996,23,19,1.777,19.7,0,3,3,0,0,0,3,0,,,,000,015,015,000,015,Partidas,f1675fdd
680,Tchê Tchê,br BRA,LT,Palmeiras,24,1992,34,32,2.905,32.3,0,3,3,0,0,0,5,1,,,,000,009,009,000,009,Partidas,5f2caf8f
681,Thalles,br BRA,AT,Vasco da Gama,21,1995,12,5,642,7.1,2,0,2,2,0,0,5,0,,,,028,000,028,028,028,Partidas,1a5d3a66
682,Thallyson,br BRA,ZG,Vitória,25,1991,7,6,579,6.4,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,f7ffac42
683,Thallyson,br BRA,LT,Sport Recife,20,1996,15,3,419,4.7,1,0,1,1,0,0,3,0,,,,021,000,021,021,021,Partidas,c9d4e0ba
684,Thomaz,br BRA,LT,São Paulo,30,1986,12,2,363,4.0,1,1,2,1,0,0,1,0,,,,025,025,050,025,050,Partidas,5f15302c
685,Rafael Thyere,br BRA,ZG,Grêmio,23,1993,15,12,1.114,12.4,2,0,2,2,0,0,1,0,,,,016,000,016,016,016,Partidas,e2a29d9d
686,Miguel Trauco,pe PER,ZG,Flamengo,24,1992,23,22,1.900,21.1,1,0,1,1,0,0,5,1,,,,005,000,005,005,005,Partidas,e4b72e34
687,Santiago Tréllez,co COL,AT,Vitória,27,1990,23,23,2.028,22.5,10,2,12,10,0,1,3,0,,,,044,009,053,044,053,Partidas,2446ac6b
688,Valdívia,br BRA,LT,Atlético Mineiro,22,1994,26,21,1.632,18.1,2,2,4,2,0,0,1,0,,,,011,011,022,011,022,Partidas,e12be458
689,Leonardo Valencia,cl CHI,LT,Botafogo (RJ),25,1991,13,8,797,8.9,0,2,2,0,0,0,4,1,,,,000,023,023,000,023,Partidas,e333f531
690,Vanderlei,br BRA,G,Santos,32,1984,37,37,3.330,37.0,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,ab55df84
691,Rafael Vaz,br BRA,ZG,Flamengo,28,1988,20,20,1.755,19.5,1,0,1,1,0,0,1,0,,,,005,000,005,005,005,Partidas,244fc074
692,Emiliano Vecchio,ar ARG,LT,Santos,28,1988,12,8,701,7.8,1,1,2,1,0,0,3,0,,,,013,013,026,013,026,Partidas,e68e64a4
693,Raphael Veiga,br BRA,LT,Palmeiras,21,1995,11,2,313,3.5,0,1,1,0,0,0,3,0,,,,000,029,029,000,029,Partidas,6e5a3bc7
694,Lucas Veríssimo,br BRA,ZG,Santos,21,1995,34,34,3.060,34.0,0,0,0,0,0,0,9,0,,,,000,000,000,000,000,Partidas,5eaf85b5
695,Vico,br BRA,LT,Grêmio,18,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,206caf66
696,Júnior Viçosa,br BRA,AT,Atl Goianiense,27,1989,7,0,157,1.7,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,a4cdb256
697,Paulo Victor Vidotti,br BRA,G,Grêmio,30,1987,10,10,900,10.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,68a3e731
698,Bruno Vieira,br BRA,ZGLT,São Paulo,31,1985,9,6,581,6.5,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,0adcdf35
699,Luan Vieira,br BRA,LTAT,Grêmio,23,1993,20,20,1.770,19.7,6,6,12,6,0,1,2,0,,,,031,031,061,031,061,Partidas,c4f6bf06
700,Vinícius,br BRA,LT,Bahia,25,1991,27,17,1.308,14.5,3,1,4,3,0,0,4,0,,,,021,007,028,021,028,Partidas,ee01c84d
701,Marcos Vinícius,br BRA,LT,Botafogo (RJ),22,1994,23,13,1.108,12.3,5,1,6,5,0,0,3,0,,,,041,008,049,041,049,Partidas,43db5820
702,Mateus Vital,br BRA,LT,Vasco da Gama,18,1998,30,28,2.339,26.0,2,2,4,2,0,0,2,0,,,,008,008,015,008,015,Partidas,db9c8fa4
703,Paulo Vitor,br BRA,AT,Vasco da Gama,17,1999,13,4,505,5.6,1,0,1,1,0,0,2,0,,,,018,000,018,018,018,Partidas,3ace4e2d
704,Felipe Vizeu,br BRA,AT,Flamengo,19,1997,18,8,923,10.3,2,1,3,2,0,0,1,0,,,,020,010,029,020,029,Partidas,0412b9cd
705,Wágner,br BRA,LT,Vasco da Gama,32,1985,19,12,1.003,11.1,2,0,2,2,0,0,2,0,,,,018,000,018,018,018,Partidas,a6f05fa0
706,Walter,br BRA,AT,Atl Goianiense,27,1989,25,22,1.997,22.2,5,2,7,4,1,1,7,0,,,,023,009,032,018,027,Partidas,add9751e
707,Walter,br BRA,G,Corinthians,29,1987,1,1,85,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,8bae322b
708,Walterson,br BRA,LT,Atl Goianiense,22,1994,6,1,166,1.8,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,8eebb330
709,Wanderson,br BRA,ZG,Atl Paranaense,25,1991,25,25,2.240,24.9,2,0,2,2,0,0,2,0,,,,008,000,008,008,008,Partidas,f612025c
710,Adílson Warken,br BRA,LT,Atlético Mineiro,30,1987,25,21,1.662,18.5,0,0,0,0,0,0,7,0,,,,000,000,000,000,000,Partidas,50ef4816
711,José Welison,br BRA,LT,Vitória,21,1995,7,6,563,6.3,1,0,1,1,0,0,1,0,,,,016,000,016,016,016,Partidas,b6cb4d16
712,Wendel,br BRA,LT,Fluminense,19,1997,33,29,2.620,29.1,5,2,7,5,0,0,4,0,,,,017,007,024,017,024,Partidas,33b11df6
713,Wenderson,br BRA,LT,Botafogo (RJ),18,1998,2,0,35,0.4,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,914a4cfa
714,Werley,br BRA,ZG,Coritiba,28,1988,25,25,2.229,24.8,4,0,4,4,0,0,3,1,,,,016,000,016,016,016,Partidas,1fbee9a9
715,Wesley,br BRA,LT,São Paulo,29,1987,3,1,88,1.0,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,ea3f3bfd
716,Wesley,br BRA,LTZG,Sport Recife,29,1987,9,9,625,6.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,ea3f3bfd
717,Wéverton,br BRA,G,Atl Paranaense,29,1987,34,34,3.060,34.0,0,0,0,0,0,0,1,0,,,,000,000,000,000,000,Partidas,81be82e9
718,Willian,br BRA,AT,Palmeiras,30,1986,26,22,1.810,20.1,7,5,12,7,0,1,5,1,,,,035,025,060,035,060,Partidas,1f85d0c8
719,Wilson,br BRA,G,Coritiba,33,1984,38,38,3.420,38.0,2,0,2,0,2,2,2,0,,,,005,000,005,000,000,Partidas,79b30ef7
720,Moisés Wolschick,br BRA,LT,Chapecoense,22,1994,2,2,119,1.3,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,cf2e752c
721,Bruno Xavier,br BRA,LT,Sport Recife,20,1996,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,827d6315
722,Cleiton Xavier,br BRA,LT,Vitória,33,1983,17,9,817,9.1,0,3,3,0,0,0,4,0,,,,000,033,033,000,033,Partidas,c596753d
723,Gabriel Xavier,br BRA,LT,Vitória,23,1993,7,5,446,5.0,1,0,1,1,0,0,0,1,,,,020,000,020,020,020,Partidas,374bb348
724,Samuel Xavier,br BRA,ZG,Sport Recife,26,1990,24,22,1.956,21.7,0,1,1,0,0,0,7,0,,,,000,005,005,000,005,Partidas,0c870df5
725,Xuxa,br BRA,LT,Ponte Preta,35,1981,3,0,80,0.9,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,e67855e0
726,Yago,br BRA,LTAT,Vitória,21,1995,28,26,2.073,23.0,4,1,5,4,0,0,8,1,,,,017,004,022,017,022,Partidas,e2add0e7
727,Yago,br BRA,LTZG,Atlético Mineiro,21,1995,24,15,1.424,15.8,1,0,1,1,0,0,4,0,,,,006,000,006,006,006,Partidas,51493bca
728,Yago,br BRA,ZG,Ponte Preta,24,1992,9,7,715,7.9,0,0,0,0,0,0,2,0,,,,000,000,000,000,000,Partidas,3f4761a1
729,Yuri,br BRA,LT,Bahia,22,1994,1,0,13,0.1,0,0,0,0,0,0,0,0,,,,000,000,000,000,000,Partidas,51762f49
730,Zeca,br BRA,ZG,Santos,22,1994,14,13,1.171,13.0,0,1,1,0,0,0,2,0,,,,000,008,008,000,008,Partidas,c816eea6
