Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
635,Yan Sasse,br BRA,LTAT,Coritiba,22,1997,18,6,603,6.7,0,0,0,0,0,0,3,1,0.5,0.5,0.7,12,18,20,46,000,000,000,000,000,008,010,018,008,018,Partidas,6e477df1
636,Saulo,br BRA,G,Botafogo (RJ),24,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bf819f29
637,Jefferson Savarino,ve VEN,ATLT,Atlético Mineiro,23,1996,32,28,2.402,26.7,7,6,13,7,0,0,3,0,7.1,7.0,7.4,145,77,82,312,026,022,049,026,049,026,028,054,026,054,Partidas,91721722
638,Sávio,br BRA,LTAT,Atlético Mineiro,15,2004,8,2,164,1.8,0,0,0,0,0,0,1,0,0.5,0.5,0.0,05,6,8,38,000,000,000,000,000,027,002,029,027,029,Partidas,fe6e7156
639,Gustavo Scarpa,br BRA,LTAT,Palmeiras,26,1994,26,10,1.168,13.0,1,5,6,1,0,0,2,0,2.1,2.1,4.8,69,35,65,120,008,039,046,008,046,016,037,053,016,053,Partidas,2964fd20
640,Cleiton Schwengber,br BRA,G,Bragantino,22,1997,32,32,2.880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,d24ae824
641,Léo Sena,br BRA,ATLT,Atlético Mineiro,24,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,1de40dae
642,Marcos Serrato,br BRA,LT,Sport Recife,25,1994,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bd976f6b
643,Shaylon,br BRA,ZGLT,Goiás,22,1997,26,23,2.054,22.8,1,5,6,1,0,0,1,0,2.1,2.1,6.6,86,44,85,99,004,022,026,004,026,009,029,038,009,038,Partidas,69c11ef0
644,Sidcley,br BRA,ZG,Corinthians,26,1993,9,5,509,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.6,06,16,20,51,000,000,000,000,000,001,010,011,001,011,Partidas,a5e96539
645,Aderlan Silva,br BRA,ZG,Bragantino,29,1990,34,32,2.841,31.6,0,2,2,0,0,0,5,0,1.0,1.0,3.9,49,53,163,115,000,006,006,000,006,003,012,015,003,015,Partidas,48371573
646,Bergson da Silva,br BRA,AT,Ceará,28,1991,5,0,58,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,3,1,3,000,000,000,000,000,012,006,019,012,019,Partidas,056bea46
647,Bergson da Silva,br BRA,AT,Fortaleza,28,1991,14,5,554,6.2,3,0,3,3,0,0,2,0,2.4,2.4,0.4,28,8,6,33,049,000,049,049,049,040,006,046,040,046,Partidas,056bea46
648,Bruno Silva,br BRA,ATLT,Atlético Mineiro,19,2000,2,0,43,0.5,0,0,0,0,0,0,0,0,0.6,0.6,0.1,06,0,0,6,000,000,000,000,000,122,013,135,122,135,Partidas,e74901c0
649,Daniel Silva,br BRA,AT,Goiás,19,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,1,000,000,000,000,000,000,000,000,000,000,Partidas,3169a540
650,Felipe Silva,br BRA,ATLT,Ceará,29,1990,7,3,263,2.9,0,1,1,0,0,0,0,0,0.2,0.2,1.1,13,12,16,27,000,034,034,000,034,006,039,046,006,046,Partidas,e22037ea
651,Lucas Silva,br BRA,LT,Grêmio,26,1993,32,21,1.761,19.6,1,1,2,0,1,1,7,0,2.0,1.2,0.4,15,16,130,15,005,005,010,000,005,010,002,012,006,008,Partidas,1c646218
652,Marcão Silva,br BRA,LT,Sport Recife,29,1991,26,22,1.922,21.4,2,0,2,2,0,0,8,0,1.3,1.3,0.2,14,14,55,15,009,000,009,009,009,006,001,007,006,007,Partidas,e7f8bf4a
653,Márcio Silva,br BRA,ZG,Coritiba,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,0,0,000,000,000,000,000,007,000,007,007,007,Partidas,7ee2ea5b
654,Maxwell Silva,br BRA,AT,Sport Recife,20,1999,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,1,000,000,000,000,000,005,000,005,005,005,Partidas,e41a9c4c
655,Nathan Silva,br BRA,LTZG,Coritiba,22,1997,19,17,1.476,16.4,1,1,2,1,0,0,8,0,0.9,0.9,0.6,15,7,55,4,006,006,012,006,012,006,004,009,006,009,Partidas,369d907c
656,Saulo da Silva,br BRA,AT,Ceará,22,1997,17,1,512,5.7,4,0,4,4,0,0,1,0,2.6,2.6,1.8,44,12,7,33,070,000,070,070,070,046,032,077,046,077,Partidas,eaaf86af
657,Wellington Silva,br BRA,ATLT,Fluminense,27,1993,22,14,1.094,12.2,4,2,6,3,1,1,6,0,2.1,1.3,0.6,19,54,39,75,033,016,049,025,041,017,005,022,011,016,Partidas,5c60f49c
658,Wesley da Silva,br BRA,LTZG,Atlético Mineiro,19,2000,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,3fc34322
659,Miguel Silveira,br BRA,ATLT,Fluminense,16,2003,4,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,0,4,8,000,000,000,000,000,008,046,055,008,055,Partidas,281942c4
660,Vinicius Silvestre,br BRA,G,Palmeiras,25,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,1944518a
661,Rafael Sóbis,br BRA,ATLT,Ceará,34,1985,14,6,504,5.6,0,0,0,0,0,0,2,0,2.3,2.3,0.3,27,5,15,38,000,000,000,000,000,041,006,047,041,047,Partidas,aed1e36b
662,Fernando Sobral,br BRA,LTAT,Ceará,25,1994,34,32,2.803,31.1,2,3,5,1,1,1,4,0,3.3,2.5,3.5,60,65,131,114,006,010,016,003,013,011,011,022,008,019,Partidas,c012aacd
663,Yeferson Soteldo,ve VEN,ATLT,Santos,22,1997,24,20,1.899,21.1,4,5,9,2,2,2,8,0,5.3,3.7,6.0,97,88,49,214,019,024,043,009,033,025,028,054,018,046,Partidas,bbb6c951
664,David Sousa,br BRA,ZG,Botafogo (RJ),18,2001,13,10,856,9.5,0,0,0,0,0,0,1,0,0.6,0.6,0.1,07,6,24,2,000,000,000,000,000,006,001,007,006,007,Partidas,d588a2bd
665,Diego Souza,br BRA,AT,Grêmio,34,1985,25,25,1.986,22.1,13,3,16,11,2,3,7,1,8.7,6.3,3.0,93,27,42,91,059,014,073,050,063,039,014,053,029,042,Partidas,273a2635
666,Hugo Souza,br BRA,G,Flamengo,21,1999,23,22,2.009,22.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c02e5af1
667,Igor Vinícius de Souza,br BRA,ZG,São Paulo,22,1997,26,14,1.376,15.3,0,2,2,0,0,0,7,0,1.5,1.5,1.4,29,47,48,86,000,013,013,000,013,010,009,019,010,019,Partidas,ec95088d
668,Jackson de Souza,br BRA,ZG,Fortaleza,29,1990,21,19,1.696,18.8,0,0,0,0,0,0,7,0,0.8,0.8,0.0,09,16,70,4,000,000,000,000,000,004,000,005,004,005,Partidas,e82deb13
669,Maicon Souza,br BRA,LT,Grêmio,34,1985,18,11,833,9.3,1,0,1,1,0,0,1,0,0.9,0.9,0.4,13,7,87,20,011,000,011,011,011,010,004,014,010,014,Partidas,e0142382
670,Tadeu,br BRA,G,Goiás,27,1992,32,32,2.880,32.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,03,0,0,0,000,000,000,000,000,001,000,001,001,001,Partidas,8445554f
671,Tailson,br BRA,LTAT,Santos,20,1999,13,2,400,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,7,15,18,000,000,000,000,000,002,004,006,002,006,Partidas,200b381d
672,Talison,br BRA,ZGLT,Atlético Mineiro,19,2000,3,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,5,10,0,000,000,000,000,000,000,000,000,000,000,Partidas,77337a08
673,Diego Tardelli,br BRA,AT,Atlético Mineiro,34,1985,3,1,96,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,05,1,3,11,000,000,000,000,000,032,012,043,032,043,Partidas,98682f30
674,Júnior Tavares,br BRA,ZG,Sport Recife,23,1996,20,15,1.282,14.2,0,2,2,0,0,0,0,1,0.6,0.6,1.6,23,46,53,44,000,014,014,000,014,004,012,016,004,016,Partidas,f1675fdd
675,Tchê Tchê,br BRA,LT,São Paulo,27,1992,34,26,2.395,26.6,4,2,6,4,0,0,6,1,2.1,2.1,1.6,37,45,141,71,015,008,023,015,023,008,006,014,008,014,Partidas,5f2caf8f
676,Cayo Tenório,br BRA,ZG,Vasco da Gama,20,1999,16,4,610,6.8,0,1,1,0,0,0,4,0,0.0,0.0,0.8,08,32,24,57,000,015,015,000,015,000,012,012,000,012,Partidas,89849ec9
677,Thaciano,br BRA,LT,Grêmio,24,1995,25,7,913,10.1,2,0,2,2,0,0,1,0,2.7,2.7,0.6,33,15,25,33,020,000,020,020,020,026,006,032,026,032,Partidas,139113e4
678,Thalles,br BRA,AT,Goiás,22,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,2,2,000,000,000,000,000,000,000,000,000,000,Partidas,a024438c
679,Thiago,br BRA,ATLT,Bahia,19,2000,9,7,514,5.7,1,1,2,1,0,0,2,0,2.9,2.9,0.7,37,16,3,36,018,018,035,018,035,051,013,064,051,064,Partidas,6adb0b79
680,Pablo Thomaz,br BRA,AT,Coritiba,20,1999,13,2,288,3.2,0,0,0,0,0,0,0,0,1.5,1.5,0.2,17,1,4,26,000,000,000,000,000,047,005,052,047,052,Partidas,40ded3c2
681,Thuler,br BRA,ZG,Flamengo,20,1999,4,2,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,10,0,000,000,000,000,000,000,000,000,000,000,Partidas,db23d9fc
682,Rafael Thyere,br BRA,ZG,Sport Recife,26,1993,10,7,618,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,2,15,1,000,000,000,000,000,001,001,001,001,001,Partidas,e2a29d9d
683,Guilherme Tinga,br BRA,ZGAT,Fortaleza,26,1993,28,20,1.840,20.4,0,3,3,0,0,0,2,0,0.8,0.8,4.4,52,24,84,121,000,015,015,000,015,004,021,025,004,025,Partidas,a8331ab0
684,Gustavo Torres,co COL,LTAT,Vasco da Gama,23,1996,9,4,445,4.9,0,1,1,0,0,0,1,0,0.9,0.9,0.5,14,12,4,36,000,020,020,000,020,018,010,027,018,027,Partidas,e0d2c82a
685,Igor Torres,br BRA,AT,Fortaleza,19,2000,7,2,214,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.1,07,5,4,12,042,000,042,042,042,028,003,031,028,031,Partidas,cc9b11b1
686,Santiago Tréllez,co COL,LTAT,São Paulo,30,1990,8,0,60,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,01,1,1,3,000,000,000,000,000,009,008,018,009,018,Partidas,2446ac6b
687,Bruno Tubarão,br BRA,ATLT,Bragantino,24,1995,28,13,1.161,12.9,1,1,2,1,0,0,3,0,1.4,1.4,0.6,20,21,15,54,008,008,016,008,016,030,012,042,030,042,Partidas,5411ef4f
688,Alan Uchôa,br BRA,ZG,Ceará,20,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c7996bc8
689,Uendel,br BRA,ZG,Internacional,31,1988,14,13,1.073,11.9,0,1,1,0,0,0,1,1,0.2,0.2,1.4,16,27,55,57,000,008,008,000,008,002,012,014,002,014,Partidas,0bd9e045
690,Fernando Uribe,co COL,AT,Santos,32,1988,1,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,0,1,000,000,000,000,000,028,000,028,028,028,Partidas,cec4c774
691,Henry Vaca,bo BOL,LT,Atl Goianiense,22,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,6b14e687
692,Vanderlan,br BRA,ZG,Palmeiras,17,2002,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,1,000,000,000,000,000,000,000,000,000,000,Partidas,bd8432ff
693,Vanderlei,br BRA,G,Grêmio,35,1984,27,27,2.430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,ab55df84
694,Vanderson,br BRA,ZG,Grêmio,18,2001,5,5,373,4.1,1,0,1,1,0,0,1,0,0.2,0.2,1.1,13,10,16,23,024,000,024,024,024,004,027,031,004,031,Partidas,ee45fd85
695,Eduardo Vargas,cl CHI,AT,Atlético Mineiro,30,1989,16,12,1.007,11.2,2,2,4,2,0,1,1,0,3.5,2.6,0.9,35,3,23,81,018,018,036,018,036,031,008,039,024,031,Partidas,bd603c00
696,Matheus de Vargas,br BRA,LTAT,Atl Goianiense,23,1996,29,13,1.391,15.5,1,1,2,1,0,0,3,1,2.0,2.0,1.5,35,26,92,45,006,006,013,006,013,013,010,022,013,022,Partidas,e43a07d4
697,Rafael Vaz,br BRA,ZG,Goiás,31,1988,7,7,629,7.0,1,0,1,1,0,0,4,1,0.5,0.5,0.0,05,6,32,2,014,000,014,014,014,007,000,007,007,007,Partidas,244fc074
698,Mariano Vázquez,ar ARG,LTAT,Fortaleza,27,1992,19,3,369,4.1,0,0,0,0,0,0,2,0,0.7,0.7,0.4,11,7,15,25,000,000,000,000,000,017,011,028,017,028,Partidas,ac5a3b3e
699,Raphael Veiga,br BRA,LT,Palmeiras,24,1995,26,19,1.534,17.0,11,1,12,8,3,3,3,0,6.2,3.8,2.6,64,42,96,73,065,006,070,047,053,036,015,052,022,038,Partidas,6e5a3bc7
700,Lucas Venuto,br BRA,AT,Sport Recife,25,1995,8,2,290,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,7,5,38,000,000,000,000,000,001,005,006,001,006,Partidas,6be86f3d
701,Lucas Veríssimo,br BRA,ZG,Santos,24,1995,16,16,1.375,15.3,1,1,2,1,0,0,6,0,1.4,1.4,0.5,19,16,69,5,007,007,013,007,013,009,003,012,009,012,Partidas,5eaf85b5
702,Henrique Vermudt,br BRA,ZG,Coritiba,20,1999,8,5,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,5,8,0,000,000,000,000,000,001,001,002,001,002,Partidas,343837c6
703,Gabriel Veron,br BRA,ATLT,Palmeiras,17,2002,20,8,878,9.8,4,1,5,4,0,0,1,0,3.1,3.1,2.1,53,21,19,97,041,010,051,041,051,032,022,054,032,054,Partidas,6bc49da7
704,João Victor,br BRA,ZG,Atl Paranaense,17,2002,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,04,1,8,11,000,000,000,000,000,000,029,029,000,029,Partidas,ce60681a
705,João Victor,br BRA,ZG,Atl Goianiense,21,1998,27,25,2.167,24.1,0,1,1,0,0,0,9,0,0.1,0.1,0.7,09,60,114,13,000,004,004,000,004,001,003,004,001,004,Partidas,d60cf08d
706,Paulo Victor Vidotti,br BRA,G,Grêmio,33,1987,10,10,900,10.0,0,1,1,0,0,0,0,0,0.0,0.0,0.4,04,0,0,0,000,010,010,000,010,000,004,004,000,004,Partidas,68a3e731
707,Vidal,br BRA,LT,Goiás,23,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,1,2,000,000,000,000,000,000,162,162,000,162,Partidas,9be873c4
708,Caio Vidal,br BRA,LTAT,Internacional,19,2000,14,12,827,9.2,2,0,2,2,0,0,3,0,1.7,1.7,0.4,21,28,11,90,022,000,022,022,022,018,005,023,018,023,Partidas,599ab970
709,Gabriel Vieira,br BRA,ATLT,Palmeiras,17,2002,13,3,372,4.1,0,0,0,0,0,0,1,0,2.3,2.3,0.0,23,2,2,12,000,000,000,000,000,055,001,056,055,056,Partidas,63904ba9
710,Luan Vieira,br BRA,LTAT,Corinthians,26,1993,22,11,1.103,12.3,2,1,3,2,0,0,2,0,2.5,2.5,1.5,40,23,75,83,016,008,024,016,024,021,012,033,021,033,Partidas,c4f6bf06
711,Daniel Villalva,ar ARG,ATLT,Goiás,27,1992,18,16,1.098,12.2,0,3,3,0,0,0,4,0,1.1,1.1,2.0,30,35,42,66,000,025,025,000,025,009,016,025,009,025,Partidas,2fef8b92
712,Matías Viña,uy URU,ZG,Palmeiras,22,1997,23,23,1.932,21.5,1,2,3,1,0,0,5,0,0.8,0.8,1.8,26,49,73,137,005,009,014,005,014,004,008,012,004,012,Partidas,08eb3b58
713,Vinícius,br BRA,LTAT,Ceará,28,1991,31,30,2.593,28.8,13,9,22,9,4,5,4,0,11.5,7.7,7.9,155,56,186,177,045,031,076,031,062,040,027,067,027,054,Partidas,ee01c84d
714,Vinicius,br BRA,LT,Santos,20,1999,12,7,701,7.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,04,3,23,13,000,000,000,000,000,003,003,005,003,005,Partidas,ab3ef9c4
715,Vinícius,br BRA,ATLT,Goiás,20,1999,28,23,2.019,22.4,6,3,9,6,0,0,3,0,5.7,5.7,1.1,68,43,39,116,027,013,040,027,040,026,005,030,026,030,Partidas,ecce7383
716,Caio Vinícius,br BRA,ATLT,Fluminense,21,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,8529df9f
717,Mateus Vital,br BRA,ATLT,Corinthians,21,1998,25,14,1.218,13.5,4,0,4,4,0,0,3,0,2.2,2.2,0.5,28,31,51,88,030,000,030,030,030,017,004,021,017,021,Partidas,db9c8fa4
718,Vitinho,br BRA,ATLT,Atl Paranaense,20,1999,13,8,739,8.2,4,1,5,4,0,0,1,0,2.4,2.4,2.0,44,28,19,103,049,012,061,049,061,030,024,054,030,054,Partidas,06d4b2e4
719,Vitinho,br BRA,LTAT,Flamengo,26,1993,29,9,956,10.6,2,3,5,2,0,0,4,0,3.8,3.8,1.7,55,53,44,130,019,028,047,019,047,036,016,052,036,052,Partidas,a9e68c94
720,Vitinho,br BRA,AT,Bragantino,21,1998,4,2,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,06,5,11,16,000,000,000,000,000,019,018,037,019,037,Partidas,dbc729bb
721,Felipe Vizeu,br BRA,ATLT,Ceará,22,1997,11,3,326,3.6,2,0,2,2,0,0,0,0,2.0,2.0,0.2,22,3,5,21,055,000,055,055,055,055,006,061,055,061,Partidas,0412b9cd
722,Vladimir,br BRA,G,Santos,30,1989,4,4,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bbae502c
723,Tiago Volpi,br BRA,G,São Paulo,29,1990,38,38,3.420,38.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,01,0,1,0,000,003,003,000,003,000,000,000,000,000,Partidas,fba79ac8
724,Wagner,br BRA,ZG,Santos,20,1999,12,5,498,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,03,3,19,6,000,000,000,000,000,005,000,005,005,005,Partidas,25b28b59
725,Max Walef,br BRA,G,Fortaleza,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,6411a48d
726,Walter,br BRA,ATLT,Atl Paranaense,30,1989,17,1,264,2.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,06,3,9,24,000,000,000,000,000,019,002,020,019,020,Partidas,add9751e
727,Walter,br BRA,G,Corinthians,32,1987,4,3,277,3.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8bae322b
728,Wanderly,br BRA,AT,Coritiba,31,1988,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,d69ebdcc
729,Wanderson,br BRA,ZG,Bahia,28,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,3,1,000,000,000,000,000,017,000,017,017,017,Partidas,f612025c
730,Wanderson,br BRA,ZG,Fortaleza,28,1991,11,8,727,8.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,16,0,000,000,000,000,000,000,000,000,000,000,Partidas,f612025c
731,Warley,br BRA,ATLT,Botafogo (RJ),20,1999,16,8,665,7.4,1,1,2,1,0,0,1,0,1.2,1.2,0.7,19,22,18,53,014,014,027,014,027,016,010,026,016,026,Partidas,8f385e2e
732,Welington,br BRA,ZG,São Paulo,18,2001,1,1,86,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,2,000,000,000,000,000,000,000,000,000,000,Partidas,a7f95b1f
733,José Welison,br BRA,LT,Botafogo (RJ),24,1995,17,16,1.212,13.5,0,1,1,0,0,0,2,0,0.7,0.7,0.7,14,10,75,19,000,007,007,000,007,005,005,010,005,010,Partidas,b6cb4d16
734,Tim Wellington,br BRA,ZG,Santos,18,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,056dec8c
735,Wellissol,br BRA,ATLT,Coritiba,21,1998,4,0,69,0.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,1,1,7,000,000,000,000,000,000,007,007,000,007,Partidas,42fad63e
736,Werley,br BRA,ZG,Vasco da Gama,31,1988,8,7,611,6.8,0,0,0,0,0,0,0,0,1.4,1.4,0.0,14,5,31,0,000,000,000,000,000,021,000,021,021,021,Partidas,1fbee9a9
737,Wescley,br BRA,LTAT,Ceará,28,1991,20,2,383,4.3,1,3,4,1,0,0,2,0,0.7,0.7,2.1,28,11,28,31,023,070,094,023,094,016,049,065,016,065,Partidas,5a43c680
738,Wesley,br BRA,ATLT,Palmeiras,20,1999,15,9,760,8.4,2,2,4,2,0,0,2,0,4.0,4.0,1.1,51,38,22,83,024,024,047,024,047,047,013,060,047,060,Partidas,434de3a3
739,Weverson,br BRA,ZGLT,Bragantino,19,2000,15,7,612,6.8,0,0,0,0,0,0,1,1,0.1,0.1,0.2,03,14,18,36,000,000,000,000,000,002,003,005,002,005,Partidas,b9829bf7
740,Wéverton,br BRA,G,Palmeiras,32,1987,30,30,2.700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,81be82e9
741,Weverton,br BRA,ZG,Bragantino,20,1999,10,3,329,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,6,24,14,000,000,000,000,000,001,003,003,001,003,Partidas,6ae59cc2
742,Willian,br BRA,ATLT,Palmeiras,33,1986,32,18,1.758,19.5,7,4,11,7,0,1,1,0,8.6,7.8,2.8,106,22,42,111,036,020,056,036,056,044,015,058,040,054,Partidas,1f85d0c8
743,Wilson,br BRA,G,Coritiba,36,1984,34,34,3.059,34.0,1,0,1,0,1,1,2,1,0.8,0.0,0.1,01,0,1,1,003,000,003,000,000,002,000,003,000,000,Partidas,79b30ef7
744,Cláudio Winck,br BRA,ZG,Vasco da Gama,25,1994,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,3,2,000,000,000,000,000,000,000,000,000,000,Partidas,a71dc814
745,Wisney,br BRA,ZGLT,Fluminense,20,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,cfa73ab2
746,Xavier,br BRA,LT,Corinthians,19,2000,18,9,848,9.4,0,1,1,0,0,0,4,0,0.2,0.2,1.0,11,5,34,7,000,011,011,000,011,002,010,012,002,012,Partidas,f16ed217
747,Samuel Xavier,br BRA,ZG,Ceará,29,1990,28,28,2.380,26.4,1,3,4,1,0,0,7,1,1.2,1.2,2.9,41,40,160,94,004,011,015,004,015,005,011,015,005,015,Partidas,0c870df5
748,Yago,br BRA,LTAT,Fluminense,24,1995,28,20,1.789,19.9,2,0,2,2,0,0,7,0,1.2,1.2,0.4,16,13,82,49,010,000,010,010,010,006,002,008,006,008,Partidas,e2add0e7
749,Ytalo,br BRA,AT,Bragantino,32,1988,31,25,1.988,22.1,5,8,13,5,0,0,0,0,6.8,6.8,3.5,103,9,38,83,023,036,059,023,059,031,016,047,031,047,Partidas,423e3d0b
750,Yuri,br BRA,ATLT,Fortaleza,19,2000,28,8,1.154,12.8,1,2,3,1,0,0,3,0,2.1,2.1,1.9,40,31,35,95,008,016,023,008,023,016,015,031,016,031,Partidas,496591bb
751,Federico Zaracho,ar ARG,LT,Atlético Mineiro,21,1998,13,8,512,5.7,1,0,1,1,0,0,1,0,0.5,0.5,0.6,10,3,15,23,018,000,018,018,018,008,010,018,008,018,Partidas,803d5265
752,Zeca,br BRA,ZGLT,Bahia,25,1994,11,4,460,5.1,1,0,1,1,0,0,1,0,0.3,0.3,0.8,10,12,22,23,020,000,020,020,020,005,015,020,005,020,Partidas,c816eea6
753,Zeca,br BRA,ATLT,Goiás,22,1997,3,0,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,1,1,7,000,000,000,000,000,006,009,015,006,015,Partidas,116abc45
