Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
638,Philipe Sampaio,br BRA,ZG,Botafogo (RJ),27,1994,16,14,1.126,12.5,0,0,0,0,0,0,4,2,0.3,0.3,0.0,03,0,27,1,000,000,000,000,000,003,000,003,003,003,Partidas,72733d93
639,Carlos Sánchez,uy URU,LT,Santos,37,1984,14,10,782,8.7,0,1,1,0,0,0,3,0,0.7,0.7,0.8,16,5,40,47,000,012,012,000,012,009,010,018,009,018,Partidas,a6dbad80
640,Sandry,br BRA,LT,Santos,19,2002,22,4,692,7.7,0,1,1,0,0,0,2,0,0.4,0.4,1.2,15,15,68,13,000,013,013,000,013,005,015,020,005,020,Partidas,8ceeabef
641,Alex Santana,br BRA,LT,Atl Paranaense,26,1995,13,9,889,9.9,2,0,2,2,0,0,4,0,1.4,1.4,0.4,17,28,52,18,020,000,020,020,020,014,004,018,014,018,Partidas,e75dc411
642,Santos,br BRA,G,Flamengo,31,1990,19,19,1.710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b8d0b69c
643,Ademir Santos,br BRA,ATLT,Atlético Mineiro,26,1995,35,15,1.492,16.6,2,0,2,2,0,0,4,0,3.4,3.4,2.3,57,64,45,150,012,000,012,012,012,021,014,034,021,034,Partidas,4b7d58c2
644,Chayene Santos,br BRA,LTAT,Botafogo (RJ),31,1990,12,6,582,6.5,0,0,0,0,0,0,3,0,0.8,0.8,0.6,14,14,22,28,000,000,000,000,000,013,009,022,013,022,Partidas,64a427b4
645,Fábio Santos,br BRA,ZG,Corinthians,36,1985,22,17,1.567,17.4,3,0,3,1,2,2,4,0,2.0,0.4,0.6,11,20,95,64,017,000,017,006,006,012,004,015,002,006,Partidas,d0d786fd
646,Guilherme Santos,br BRA,ATLT,Bragantino,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,1,4,000,000,000,000,000,000,000,000,000,000,Partidas,6eae9de6
647,Gustavo Santos,br BRA,AT,Avaí,19,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,93913c8e
648,Juan Santos,br BRA,AT,São Paulo,19,2002,2,0,56,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,04,1,1,8,161,000,161,161,161,050,006,056,050,056,Partidas,ad89aa96
649,Júnior Santos,br BRA,ATLT,Botafogo (RJ),27,1994,15,14,1.071,11.9,1,1,2,1,0,0,1,0,1.9,1.9,1.0,29,29,20,70,008,008,017,008,017,016,008,024,016,024,Partidas,9109e933
650,Luis Eduardo Marques dos Santos,br BRA,ZG,Atl Goianiense,24,1997,22,20,1.635,18.2,1,2,3,1,0,0,1,0,0.8,0.8,1.9,27,26,66,117,006,011,017,006,017,005,010,015,005,015,Partidas,5c5a0d4d
651,Matheus Santos,br BRA,LT,Goiás,23,1998,1,1,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,48125180
652,Rafael Santos,br BRA,ZG,Coritiba,23,1998,15,13,1.145,12.7,0,0,0,0,0,0,2,0,0.2,0.2,0.9,11,16,38,40,000,000,000,000,000,002,007,009,002,009,Partidas,c72a6057
653,Mateus Sarará,br BRA,LT,Avaí,19,2002,8,5,429,4.8,1,0,1,1,0,0,3,0,0.1,0.1,0.0,01,4,29,1,021,000,021,021,021,001,000,002,001,002,Partidas,1b4c1c9c
654,Renzo Saravia,ar ARG,ZGLT,Botafogo (RJ),28,1993,25,22,1.814,20.2,0,2,2,0,0,0,10,0,1.4,1.4,0.7,21,57,78,50,000,010,010,000,010,007,003,010,007,010,Partidas,cf316639
655,Eduardo Sasha,br BRA,ATLT,Atlético Mineiro,29,1992,27,16,1.291,14.3,3,1,4,3,0,0,1,0,4.2,4.2,1.7,59,9,55,94,021,007,028,021,028,030,012,041,030,041,Partidas,b938b871
656,Lucas Sasha,br BRA,LT,Fortaleza,31,1990,19,15,1.270,14.1,1,0,1,1,0,0,2,0,0.8,0.8,0.2,09,8,53,21,007,000,007,007,007,006,001,007,006,007,Partidas,2e2ec9cf
657,Gustavo Sauer,br BRA,ATLT,Botafogo (RJ),28,1993,9,4,287,3.2,0,0,0,0,0,0,1,0,0.3,0.3,0.5,08,5,11,19,000,000,000,000,000,009,017,026,009,026,Partidas,fd53959e
658,Jefferson Savarino,ve VEN,AT,Atlético Mineiro,25,1996,3,1,90,1.0,2,0,2,2,0,0,0,0,1.1,1.1,0.0,12,2,6,11,200,000,200,200,200,113,005,118,113,118,Partidas,91721722
659,Sávio,br BRA,ATLT,Atlético Mineiro,17,2004,8,2,212,2.4,1,0,1,1,0,0,0,0,0.6,0.6,0.2,08,14,8,25,042,000,042,042,042,026,008,034,026,034,Partidas,fe6e7156
660,Savio,br BRA,ZG,Goiás,26,1995,11,11,850,9.4,0,1,1,0,0,0,6,1,0.2,0.2,1.4,16,21,27,14,000,011,011,000,011,002,015,017,002,017,Partidas,3e8c6e2c
661,Gustavo Scarpa,br BRA,LTAT,Palmeiras,28,1994,35,31,2.575,28.6,7,13,20,3,4,5,3,0,10.1,6.2,12.0,181,79,158,274,024,045,070,010,056,035,042,077,022,063,Partidas,2964fd20
662,Cleiton Schwengber,br BRA,G,Bragantino,24,1997,37,37,3.330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,02,0,1,0,000,000,000,000,000,000,001,001,000,001,Partidas,d24ae824
663,Shaylon,br BRA,ATLT,Atl Goianiense,24,1997,28,15,1.354,15.0,3,0,3,3,0,0,3,0,1.7,1.7,2.7,44,43,76,101,020,000,020,020,020,011,018,029,011,029,Partidas,69c11ef0
664,Sidcley,br BRA,ZGLT,Cuiabá,28,1993,7,4,333,3.7,1,0,1,1,0,0,0,0,0.1,0.1,0.1,02,8,16,19,027,000,027,027,027,002,004,006,002,006,Partidas,a5e96539
665,Sidimar,br BRA,ZG,Goiás,29,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,03,1,7,1,000,000,000,000,000,005,000,005,005,005,Partidas,080fc1f0
666,Sidnei,br BRA,ZG,Goiás,32,1989,4,4,294,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,1,8,0,000,000,000,000,000,002,000,002,002,002,Partidas,b14d0c5d
667,Pablo Siles,uy URU,LT,Atl Paranaense,24,1997,5,2,158,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,2,5,3,000,000,000,000,000,001,000,001,001,001,Partidas,cca1e0b5
668,Aderlan Silva,br BRA,ZG,Bragantino,31,1990,31,31,2.675,29.7,1,2,3,1,0,0,10,0,0.7,0.7,6.5,73,49,133,126,003,007,010,003,010,002,022,024,002,024,Partidas,48371573
669,Bruno Silva,br BRA,LT,Avaí,35,1986,31,31,2.603,28.9,0,1,1,0,0,0,14,1,1.6,1.6,0.9,25,22,117,61,000,003,003,000,003,006,003,009,006,009,Partidas,6efbf91e
670,Da Silva,br BRA,ZG,Goiás,20,2001,7,6,568,6.3,1,0,1,1,0,0,3,0,0.4,0.4,0.0,04,1,18,0,016,000,016,016,016,006,001,007,006,007,Partidas,4772a037
671,Cristiano da Silva Leite,br BRA,ZG,Fluminense,28,1993,14,8,748,8.3,0,1,1,0,0,0,1,0,0.6,0.6,0.3,08,15,21,53,000,012,012,000,012,007,003,010,007,010,Partidas,2567b7b6
672,Felipe Silva Lipe,br BRA,ZG,Avaí,19,2002,3,3,270,3.0,1,0,1,1,0,0,0,0,0.7,0.7,0.2,09,1,4,0,033,000,033,033,033,024,006,030,024,030,Partidas,6b2bfcda
673,Lucas Silva,br BRA,ATLT,Avaí,24,1998,6,0,110,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,2,8,000,000,000,000,000,006,001,007,006,007,Partidas,aa47c6ce
674,Marcão Silva,br BRA,LTZG,Cuiabá,31,1991,26,11,1.265,14.1,0,0,0,0,0,0,1,0,2.1,2.1,0.3,24,10,44,10,000,000,000,000,000,015,002,017,015,017,Partidas,e7f8bf4a
675,Márcio Silva,br BRA,ZG,Coritiba,20,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,7ee2ea5b
676,Nathan Silva,br BRA,ZG,Atlético Mineiro,24,1997,22,18,1.732,19.2,0,0,0,0,0,0,8,0,1.3,1.3,0.7,19,6,57,4,000,000,000,000,000,007,003,010,007,010,Partidas,369d907c
677,Ricardo Silva,br BRA,ZG,América (MG),29,1992,11,8,743,8.3,0,0,0,0,0,0,1,0,0.2,0.2,0.0,02,2,9,1,000,000,000,000,000,002,000,002,002,002,Partidas,a5075276
678,Miguel Silveira,br BRA,LTAT,Bragantino,18,2003,17,7,565,6.3,1,2,3,1,0,0,1,0,0.9,0.9,2.5,33,17,35,38,016,032,048,016,048,014,039,053,014,053,Partidas,281942c4
679,Vinicius Silvestre,br BRA,G,Palmeiras,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,1944518a
680,Jailson Siqueira,br BRA,LT,Palmeiras,26,1995,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,0,000,000,000,000,000,020,000,020,020,020,Partidas,b4819112
681,Everton Soares,br BRA,ATLT,Flamengo,25,1996,20,15,1.416,15.7,2,5,7,2,0,0,0,1,3.2,3.2,5.5,88,80,58,173,013,032,044,013,044,020,035,056,020,056,Partidas,b1cbc666
682,Tiquinho Soares,br BRA,AT,Botafogo (RJ),31,1991,14,14,1.236,13.7,6,2,8,5,1,1,1,0,5.4,4.6,1.1,57,18,28,89,044,015,058,036,051,039,008,047,034,042,Partidas,4d982baf
683,Fernando Sobral,br BRA,LT,Ceará,27,1994,23,10,1.005,11.2,1,0,1,1,0,0,2,0,0.9,0.9,0.5,14,28,72,27,009,000,009,009,009,008,004,012,008,012,Partidas,c012aacd
684,Yeferson Soteldo,ve VEN,ATLT,Santos,24,1997,7,7,566,6.3,0,1,1,0,0,0,1,0,0.6,0.6,1.7,24,36,20,71,000,016,016,000,016,010,028,038,010,038,Partidas,bbb6c951
685,Yan Souto,br BRA,ZG,Goiás,20,2001,8,7,611,6.8,1,0,1,1,0,0,3,0,0.2,0.2,0.0,02,3,14,1,015,000,015,015,015,002,000,002,002,002,Partidas,2dffc479
686,Hugo Souza,br BRA,G,Flamengo,23,1999,15,14,1.286,14.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c02e5af1
687,Igor Vinícius de Souza,br BRA,ZGAT,São Paulo,24,1997,23,11,1.162,12.9,1,2,3,1,0,0,2,0,0.8,0.8,3.1,39,46,61,107,008,015,023,008,023,006,024,030,006,030,Partidas,ec95088d
688,Bruno Tabata,br BRA,AT,Palmeiras,24,1997,13,4,469,5.2,0,1,1,0,0,0,0,0,,,,,,,,000,019,019,000,019,,,,,,Partidas,33fdf90d
689,Tadeu,br BRA,G,Goiás,29,1992,38,38,3.420,38.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8445554f
690,Tailson,br BRA,ATZG,Santos,22,1999,3,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,3,3,000,000,000,000,000,000,000,000,000,000,Partidas,200b381d
691,Taison,br BRA,LTAT,Internacional,34,1988,20,5,726,8.1,1,1,2,1,0,0,6,0,1.9,1.9,1.8,38,52,65,47,012,012,025,012,025,024,023,047,024,047,Partidas,7272a72a
692,Tchê Tchê,br BRA,LT,Botafogo (RJ),29,1992,29,28,2.314,25.7,1,0,1,1,0,0,3,0,1.4,1.4,0.6,20,27,108,15,004,000,004,004,004,005,002,008,005,008,Partidas,5f2caf8f
693,David Terans,uy URU,LT,Atl Paranaense,27,1994,31,26,2.009,22.3,12,4,16,6,6,7,3,0,9.8,4.3,4.4,87,45,78,105,054,018,072,027,045,044,020,063,019,039,Partidas,d3d89d8d
694,Miguel Terceros,bo BOL,AT,Santos,17,2004,2,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,3,0,3,000,000,000,000,000,037,010,047,037,047,Partidas,d66ed604
695,Thiago,br BRA,G,São Paulo,22,1999,3,2,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,0,0,0,000,000,000,000,000,000,002,002,000,002,Partidas,602d20ae
696,Guilherme Tinga,br BRA,ZG,Fortaleza,28,1993,17,14,1.175,13.1,0,2,2,0,0,0,3,0,0.7,0.7,1.0,16,15,51,26,000,015,015,000,015,005,007,013,005,013,Partidas,a8331ab0
697,Titi,br BRA,ZG,Fortaleza,33,1988,34,32,2.796,31.1,0,0,0,0,0,0,2,0,0.5,0.5,0.1,06,30,91,6,000,000,000,000,000,002,000,002,002,002,Partidas,ea41ddf7
698,Igor Torres,br BRA,ATLT,Fortaleza,21,2000,4,0,13,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,cc9b11b1
699,Jesús Trindade,uy URU,LT,Coritiba,28,1993,17,15,1.312,14.6,0,1,1,0,0,0,3,0,0.2,0.2,1.1,13,16,89,6,000,007,007,000,007,001,008,009,001,009,Partidas,066e9f5d
700,Bruno Tubarão,br BRA,ATLT,Bragantino,26,1995,9,5,453,5.0,0,0,0,0,0,0,0,0,0.6,0.6,0.3,09,28,21,37,000,000,000,000,000,013,005,018,013,018,Partidas,5411ef4f
701,Uendel,br BRA,ZG,Cuiabá,33,1988,16,15,1.320,14.7,1,1,2,1,0,0,0,0,0.2,0.2,1.2,14,18,87,34,007,007,014,007,014,001,008,009,001,009,Partidas,0bd9e045
702,Valdemir,br BRA,LT,Coritiba,24,1997,13,8,617,6.9,0,1,1,0,0,0,6,0,0.5,0.5,1.3,18,7,32,10,000,015,015,000,015,007,019,026,007,026,Partidas,82cca681
703,Valdívia,br BRA,LTAT,Cuiabá,27,1994,27,17,1.384,15.4,2,0,2,2,0,0,4,1,2.4,2.4,2.3,48,53,59,116,013,000,013,013,013,016,015,031,016,031,Partidas,e12be458
704,Vanderlan,br BRA,ZG,Palmeiras,19,2002,13,7,652,7.2,1,1,2,1,0,0,0,0,0.7,0.7,1.0,16,19,26,27,014,014,028,014,028,009,013,023,009,023,Partidas,bd8432ff
705,Guillermo Varela,uy URU,ZG,Flamengo,28,1993,5,3,261,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,8,14,13,000,000,000,000,000,000,001,001,000,001,Partidas,5c961282
706,Eduardo Vargas,cl CHI,AT,Atlético Mineiro,32,1989,24,13,1.141,12.7,5,3,8,3,2,2,2,0,5.2,3.6,2.3,59,29,52,90,039,024,063,024,047,041,018,059,029,046,Partidas,bd603c00
707,Matheus de Vargas,br BRA,LT,Fortaleza,25,1996,11,5,418,4.6,0,0,0,0,0,0,2,0,0.9,0.9,0.3,12,18,18,26,000,000,000,000,000,019,006,026,019,026,Partidas,e43a07d4
708,Jhon Vasquez,co COL,ATLT,Ceará,26,1995,13,3,414,4.6,0,0,0,0,0,0,2,0,0.3,0.3,0.7,10,14,12,39,000,000,000,000,000,007,015,021,007,021,Partidas,b6832e5e
709,Rafael Vaz,br BRA,ZG,Avaí,33,1988,18,16,1.398,15.5,0,0,0,0,0,0,2,0,0.6,0.6,0.3,09,6,56,3,000,000,000,000,000,004,002,006,004,006,Partidas,244fc074
710,Raphael Veiga,br BRA,LT,Palmeiras,26,1995,19,17,1.261,14.0,3,3,6,1,2,3,1,0,4.6,2.3,2.3,46,37,70,86,021,021,043,007,029,033,016,050,016,033,Partidas,6e5a3bc7
711,Emiliano Velázquez,uy URU,ZG,Santos,27,1994,9,5,543,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,26,0,000,000,000,000,000,000,000,000,000,000,Partidas,5efb80d5
712,Fausto Vera,ar ARG,LT,Corinthians,21,2000,18,16,1.303,14.5,0,0,0,0,0,0,5,0,1.2,1.2,0.2,14,16,95,5,000,000,000,000,000,009,001,010,009,010,Partidas,8b3b381b
713,Gabriel Veron,br BRA,ATLT,Palmeiras,19,2002,12,7,569,6.3,1,3,4,1,0,0,0,0,0.8,0.8,1.1,19,20,18,47,016,047,063,016,063,013,017,030,013,030,Partidas,6bc49da7
714,João Vialle,br BRA,ZG,Atl Paranaense,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,c63a8bf0
715,João Victor,br BRA,LT,Ceará,17,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,3,3,000,000,000,000,000,047,000,047,047,047,Partidas,e78d763e
716,João Victor,br BRA,ZG,Corinthians,23,1998,7,5,482,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,1,7,1,000,000,000,000,000,001,000,001,001,001,Partidas,d60cf08d
717,Marcos Victor,br BRA,ZG,Ceará,20,2001,6,4,357,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,6,7,0,000,000,000,000,000,000,003,003,000,003,Partidas,d714fc5a
718,Arturo Vidal,cl CHI,LT,Flamengo,34,1987,15,9,836,9.3,2,1,3,1,1,1,2,0,1.8,1.0,0.9,20,13,73,32,022,011,032,011,022,020,010,030,011,021,Partidas,67cdbc0e
719,Caio Vidal,br BRA,ATLT,Internacional,21,2000,7,1,156,1.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,03,4,3,7,000,000,000,000,000,015,000,015,015,015,Partidas,599ab970
720,Elvis Vieira Araújo,br BRA,LTAT,Goiás,31,1990,13,11,849,9.4,4,2,6,1,3,3,4,0,2.9,0.5,1.8,24,11,86,33,042,021,064,011,032,031,019,050,006,025,Partidas,b5391b63
721,Gabriel Vieira,br BRA,AT,Palmeiras,19,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,63904ba9
722,Luan Vieira,br BRA,LTAT,Santos,28,1993,8,4,452,5.0,1,0,1,1,0,0,0,0,0.5,0.5,0.3,09,6,30,21,020,000,020,020,020,010,007,017,010,017,Partidas,c4f6bf06
723,Marcos Vinicios Sorriso,br BRA,AT,Bragantino,20,2001,31,15,1.351,15.0,2,1,3,2,0,0,4,0,3.3,3.3,1.4,47,34,27,149,013,007,020,013,020,022,009,031,022,031,Partidas,e816a8ee
724,Vinícius,br BRA,ATLT,Ceará,30,1991,31,28,2.399,26.7,3,2,5,3,0,0,9,2,4.0,4.0,5.7,98,47,189,138,011,008,019,011,019,015,022,037,015,037,Partidas,ee01c84d
725,Vinicius,br BRA,LTZG,Santos,22,1999,5,0,75,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,4,0,000,000,000,000,000,007,000,007,007,007,Partidas,ab3ef9c4
726,Vinícius,br BRA,LTAT,Goiás,28,1993,25,22,1.949,21.7,2,4,6,2,0,0,1,0,1.9,1.9,3.5,54,76,57,145,009,018,028,009,028,009,016,025,009,025,Partidas,b6bd2b80
727,Vinícius,br BRA,AT,Botafogo (RJ),22,1999,16,9,870,9.7,2,0,2,2,0,0,3,0,2.0,2.0,0.8,28,14,21,58,021,000,021,021,021,020,008,029,020,029,Partidas,ecce7383
728,Caio Vinícius,br BRA,LT,Goiás,23,1999,27,18,1.559,17.3,0,0,0,0,0,0,7,1,1.0,1.0,0.3,14,10,42,20,000,000,000,000,000,006,002,008,006,008,Partidas,8529df9f
729,Mateus Vital,br BRA,ATLT,Corinthians,23,1998,16,7,742,8.2,0,2,2,0,0,0,1,0,0.6,0.6,0.8,14,21,31,50,000,024,024,000,024,007,010,017,007,017,Partidas,db9c8fa4
730,Vitão,br BRA,ZG,Internacional,21,2000,31,31,2.787,31.0,2,0,2,2,0,0,1,0,1.0,1.0,0.0,10,4,41,1,006,000,006,006,006,003,000,003,003,003,Partidas,d4f034db
731,Vitinho,br BRA,AT,Atl Paranaense,22,1999,25,17,1.427,15.9,2,0,2,2,0,0,3,1,3.2,3.2,0.8,40,47,42,138,013,000,013,013,013,020,005,026,020,026,Partidas,06d4b2e4
732,Vitinho,br BRA,ATLT,Flamengo,28,1993,11,4,480,5.3,0,0,0,0,0,0,1,0,2.1,2.1,0.6,28,18,23,45,000,000,000,000,000,040,012,052,040,052,Partidas,a9e68c94
733,Vitinho,br BRA,ATLT,Avaí,21,2000,8,3,362,4.0,0,0,0,0,0,0,2,0,0.4,0.4,0.2,07,15,8,28,000,000,000,000,000,011,005,017,011,017,Partidas,5e5cc7a9
734,João Vitor,br BRA,LT,Coritiba,21,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b8d3d5ee
735,Vladimir,br BRA,G,Avaí,32,1989,23,22,2.025,22.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,bbae502c
736,Max Walef,br BRA,G,Fortaleza,28,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,6411a48d
737,Walter,br BRA,G,Cuiabá,34,1987,28,28,2.469,27.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8bae322b
738,Wanderson,br BRA,ZG,Atl Goianiense,30,1991,28,27,2.446,27.2,0,0,0,0,0,0,2,0,0.8,0.8,0.3,11,2,57,1,000,000,000,000,000,003,001,004,003,004,Partidas,f612025c
739,Wanderson,br BRA,ATLT,Internacional,27,1994,26,21,1.605,17.8,6,3,9,6,0,0,3,0,3.3,3.2,3.1,62,96,55,169,034,017,050,034,050,018,017,036,018,035,Partidas,5da33b33
740,Warley,br BRA,ATLT,Coritiba,22,1999,15,7,560,6.2,0,0,0,0,0,0,1,2,0.5,0.5,0.4,09,16,11,46,000,000,000,000,000,009,006,015,009,015,Partidas,8f385e2e
741,Welington,br BRA,ZGAT,São Paulo,20,2001,32,17,1.671,18.6,0,6,6,0,0,0,5,1,0.9,0.9,2.4,33,74,106,174,000,032,032,000,032,005,013,018,005,018,Partidas,a7f95b1f
742,José Welison,br BRA,LT,Fortaleza,26,1995,27,19,1.723,19.1,2,0,2,2,0,0,6,0,1.0,0.9,0.9,18,15,90,35,010,000,010,010,010,005,004,009,005,009,Partidas,b6cb4d16
743,Weliton,cl CHI,LT,Juventude,16,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,0,0,000,000,000,000,000,610,000,610,610,610,Partidas,721322fb
744,Wellington,br BRA,ZG,Avaí,26,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,03,0,4,0,000,000,000,000,000,008,000,009,008,009,Partidas,ed36f825
745,Welliton,br BRA,LTAT,Bragantino,21,2000,6,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,10,5,18,000,000,000,000,000,000,024,024,000,024,Partidas,d1a7e953
746,Wendell,br BRA,LT,Ceará,19,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,82b7e058
747,Werik,br BRA,AT,Bragantino,20,2001,8,7,515,5.7,3,1,4,3,0,0,4,0,2.6,2.6,0.8,34,5,5,34,052,017,070,052,070,046,014,060,046,060,Partidas,8b20ba5f
748,Werton,br BRA,AT,Flamengo,18,2003,2,0,29,0.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,02,1,3,5,310,000,310,310,310,071,000,071,071,071,Partidas,d07bde9d
749,Wescley,br BRA,LT,Ceará,30,1991,2,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,8,4,000,000,000,000,000,000,004,004,000,004,Partidas,5a43c680
750,Wesley,br BRA,AT,Palmeiras,22,1999,19,6,649,7.2,1,1,2,1,0,0,2,0,2.3,2.3,1.1,34,34,32,73,014,014,028,014,028,032,016,048,032,048,Partidas,434de3a3
751,Weverson,br BRA,LT,Bragantino,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,1,2,000,000,000,000,000,018,007,025,018,025,Partidas,b9829bf7
752,Weverton,br BRA,ZG,Internacional,22,1999,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,3,4,000,000,000,000,000,003,006,009,003,009,Partidas,6ae59cc2
753,Wéverton,br BRA,G,Palmeiras,34,1987,34,34,3.060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,81be82e9
754,Rafael William,br BRA,G,Coritiba,20,2001,6,6,540,6.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,04,0,0,0,000,017,017,000,017,000,006,006,000,006,Partidas,eb9f6c10
755,Willian,br BRA,ATLT,Fluminense,35,1986,28,3,474,5.3,3,1,4,3,0,0,2,0,1.5,1.5,0.5,20,8,14,36,057,019,076,057,076,029,009,038,029,038,Partidas,1f85d0c8
756,Willian,br BRA,AT,Corinthians,33,1988,14,10,828,9.2,0,2,2,0,0,0,1,0,0.7,0.7,1.3,19,46,48,77,000,022,022,000,022,007,014,021,007,021,Partidas,8b9ebd03
757,Xavier,br BRA,LT,Corinthians,21,2000,5,2,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,1,7,0,000,000,000,000,000,000,005,005,000,005,Partidas,f16ed217
758,Samuel Xavier,br BRA,ZG,Fluminense,31,1990,33,32,2.826,31.4,2,2,4,2,0,0,5,0,1.7,1.7,4.0,58,66,141,138,006,006,013,006,013,005,013,018,005,018,Partidas,0c870df5
759,Yago,br BRA,LTZG,Fluminense,26,1995,21,15,1.131,12.6,0,0,0,0,0,0,3,0,2.0,2.0,1.4,34,19,38,76,000,000,000,000,000,016,011,027,016,027,Partidas,e2add0e7
760,Ytalo,br BRA,AT,Bragantino,34,1988,11,7,625,6.9,3,0,3,3,0,0,0,0,1.3,1.3,0.3,15,6,11,22,043,000,043,043,043,018,004,022,018,022,Partidas,423e3d0b
761,Marcos Ytalo,br BRA,ZG,Ceará,25,1996,2,1,161,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,03,2,6,14,000,000,000,000,000,008,007,015,008,015,Partidas,70053afc
762,Vinícius Zanocelo,br BRA,LT,Santos,21,2001,28,26,2.004,22.3,3,0,3,3,0,0,8,0,3.3,3.3,1.4,47,32,102,37,013,000,013,013,013,015,006,021,015,021,Partidas,27457e83
763,Federico Zaracho,ar ARG,LTAT,Atlético Mineiro,23,1998,26,24,1.884,20.9,2,2,4,2,0,0,3,0,3.9,3.9,1.9,57,22,90,122,010,010,019,010,019,018,009,027,018,027,Partidas,803d5265
