Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
510,Caio Paulista,br BRA,AT,Fluminense,22,1998,27,24,1.810,20.1,2,1,3,2,0,0,1,0,4.3,4.3,1.7,61,86,50,121,010,005,015,010,015,022,009,030,022,030,Partidas,701bb051
511,Wellington Paulista,br BRA,AT,Fortaleza,36,1984,25,8,887,9.9,3,0,3,1,2,2,2,0,3.4,1.9,0.2,20,7,14,55,030,000,030,010,010,035,002,037,019,021,Partidas,f2eece5b
512,João Paulo Alves,br BRA,LTAT,Atl Goianiense,30,1990,26,22,1.987,22.1,4,1,5,3,1,1,6,0,3.8,3.0,3.5,65,34,139,133,018,005,023,014,018,017,016,033,014,030,Partidas,888b3b6c
513,João Paulo,br BRA,ZG,América (MG),34,1986,17,9,944,10.5,1,1,2,1,0,0,0,0,0.4,0.4,1.8,22,20,48,60,010,010,019,010,019,003,017,021,003,021,Partidas,ce208556
514,João Paulo,br BRA,G,Santos,25,1995,33,33,2.970,33.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,d0102ca0
515,João Paulo,br BRA,G,Chapecoense,19,2001,20,19,1.767,19.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,83aa40cd
516,João Paulo,br BRA,LT,Juventude,35,1985,2,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,7,0,000,000,000,000,000,001,000,001,001,001,Partidas,888a1498
517,Pedrão,br BRA,ZG,Atl Goianiense,28,1992,6,5,444,4.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,1,15,1,000,000,000,000,000,002,001,004,002,004,Partidas,fbafd1b0
518,Pedrinho,br BRA,ZGLT,Atl Paranaense,18,2002,11,4,458,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.5,07,17,17,38,000,000,000,000,000,004,010,014,004,014,Partidas,64aadf6b
519,Pedrinho,br BRA,LT,Ceará,23,1998,10,2,252,2.8,0,1,1,0,0,0,2,0,0.2,0.2,0.5,07,1,17,3,000,036,036,000,036,007,017,024,007,024,Partidas,8b0d9f35
520,Pedrinho,br BRA,LTAT,Bragantino,21,1999,17,9,745,8.3,0,2,2,0,0,0,2,0,2.9,2.9,0.9,38,30,23,53,000,024,024,000,024,035,011,046,035,046,Partidas,035341ba
521,Pedro,br BRA,AT,Flamengo,23,1997,24,15,1.414,15.7,7,5,12,7,0,0,3,0,6.6,6.6,3.1,98,18,34,89,045,032,076,045,076,042,020,062,042,062,Partidas,1ab6fad3
522,João Pedro,br BRA,ZG,Corinthians,24,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,31d1ed52
523,João Pedro Pepê,br BRA,LT,Cuiabá,23,1998,34,33,2.583,28.7,3,2,5,3,0,0,7,1,2.5,2.5,2.6,51,68,173,95,010,007,017,010,017,009,009,018,009,018,Partidas,d75471eb
524,Peglow,br BRA,LTZG,Internacional,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,000,027,027,000,027,Partidas,8a861bc5
525,Matheus Peixoto,br BRA,AT,Juventude,25,1995,12,11,948,10.5,7,0,7,5,2,2,1,0,3.5,1.9,0.3,22,2,19,31,066,000,066,047,047,033,003,035,018,020,Partidas,05160796
526,Léo Pelé,br BRA,ZG,São Paulo,24,1996,32,27,2.548,28.3,0,0,0,0,0,0,8,0,0.7,0.7,0.5,12,65,188,19,000,000,000,000,000,002,002,004,002,004,Partidas,77980eb9
527,Andreas Pereira,br BRA,LT,Flamengo,25,1996,18,16,1.383,15.4,5,1,6,5,0,0,3,0,1.9,1.9,1.9,38,31,97,46,033,007,039,033,039,013,012,025,013,025,Partidas,6639e500
528,Gabriel Pereira,br BRA,ATLT,Corinthians,19,2001,21,17,1.326,14.7,2,1,3,2,0,0,1,0,1.9,1.9,2.3,42,57,42,168,014,007,020,014,020,013,016,029,013,029,Partidas,60c4ac82
529,Egídio Pereira Júnior,br BRA,ZG,Fluminense,34,1986,15,15,1.346,15.0,0,2,2,0,0,0,0,0,0.3,0.3,2.3,26,31,62,90,000,013,013,000,013,002,015,017,002,017,Partidas,6c5b3d31
530,Léo Pereira,br BRA,ZG,Flamengo,25,1996,19,19,1.660,18.4,0,0,0,0,0,0,3,0,0.5,0.5,0.2,07,24,75,2,000,000,000,000,000,003,001,004,003,004,Partidas,bd247251
531,Luan Peres Petroni,br BRA,ZG,Santos,26,1994,7,7,630,7.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,01,12,33,1,000,000,000,000,000,001,000,001,001,001,Partidas,a5549ec1
532,Pedro Perotti,br BRA,ATLT,Chapecoense,23,1997,26,7,994,11.0,3,0,3,3,0,0,0,0,5.0,5.0,0.5,55,7,12,55,027,000,027,027,027,045,005,050,045,050,Partidas,c319dd64
533,Pierre,br BRA,LT,Atl Paranaense,18,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,064cd740
534,Yago Pikachu,br BRA,ZG,Fortaleza,28,1992,34,33,2.868,31.9,9,5,14,7,2,3,6,0,7.4,4.9,5.5,105,40,119,211,028,016,044,022,038,023,017,041,016,033,Partidas,462f1e13
535,César Pinares,cl CHI,AT,Grêmio,29,1991,2,0,21,0.2,1,0,1,0,1,1,0,0,0.8,0.0,0.0,00,0,2,1,429,000,429,000,000,338,000,338,000,000,Partidas,e33dbe40
536,Joaquín Piquerez,uy URU,ZG,Palmeiras,22,1998,12,10,972,10.8,0,1,1,0,0,0,0,0,1.3,1.3,1.1,24,19,34,55,000,009,009,000,009,012,010,022,012,022,Partidas,46009f44
537,Gabriel Pirani,br BRA,LTAT,Santos,18,2002,32,21,1.783,19.8,3,3,6,3,0,0,0,0,3.0,3.0,2.2,52,63,68,155,015,015,030,015,030,015,011,026,015,026,Partidas,17205abf
538,Rafael Pires,br BRA,G,Atlético Mineiro,31,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,539f6761
539,Lucas Piton,br BRA,ZG,Corinthians,20,2000,7,6,534,5.9,0,1,1,0,0,0,0,0,0.1,0.1,0.3,04,11,31,22,000,017,017,000,017,002,005,007,002,007,Partidas,defce7f1
540,Luan Polli,br BRA,G,Atl Goianiense,27,1993,1,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,96aa89c4
541,Bruno Praxedes,br BRA,LT,Internacional,18,2002,2,1,108,1.2,1,0,1,1,0,0,1,0,0.3,0.3,0.1,04,3,5,5,083,000,083,083,083,023,012,036,023,036,Partidas,5dd520a8
542,Bruno Praxedes,br BRA,LT,Bragantino,18,2002,20,16,1.215,13.5,2,3,5,2,0,1,4,0,2.2,1.4,1.5,29,33,64,71,015,022,037,015,037,016,011,027,011,021,Partidas,5dd520a8
543,Jean Pyerre,br BRA,LTAT,Grêmio,22,1998,24,9,981,10.9,0,0,0,0,0,0,3,0,1.3,1.3,2.2,35,18,105,57,000,000,000,000,000,012,020,032,012,032,Partidas,b41dc073
544,Du Queiroz,br BRA,LTZG,Corinthians,21,2000,15,10,921,10.2,0,1,1,0,0,0,1,0,0.7,0.7,0.5,12,20,49,42,000,010,010,000,010,006,005,011,006,011,Partidas,8440b0cb
545,Juan Quintero,co COL,ZG,Fortaleza,25,1995,1,1,53,0.6,0,0,0,0,0,0,2,1,0.1,0.1,0.0,01,1,4,0,000,000,000,000,000,013,000,013,013,013,Partidas,afbfddfa
546,Juan Quintero,co COL,ZG,Juventude,25,1995,11,11,912,10.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,04,1,21,0,000,000,000,000,000,003,000,003,003,003,Partidas,afbfddfa
547,Igor Rabello,br BRA,ZG,Atlético Mineiro,25,1995,12,8,709,7.9,0,0,0,0,0,0,3,0,0.6,0.6,0.1,06,3,19,0,000,000,000,000,000,007,001,008,007,008,Partidas,48048864
548,Rafael,br BRA,LT,Chapecoense,20,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,2,000,000,000,000,000,000,000,000,000,000,Partidas,469eddc6
549,Zé Rafael,br BRA,LT,Palmeiras,27,1993,26,19,1.821,20.2,1,0,1,1,0,0,5,1,1.7,1.7,1.8,36,35,76,40,005,000,005,005,005,009,009,018,009,018,Partidas,634b1413
550,Rafinha,br BRA,ZG,Grêmio,35,1985,30,27,2.275,25.3,0,7,7,0,0,0,9,1,0.2,0.2,3.2,35,39,137,100,000,028,028,000,028,001,013,014,001,014,Partidas,d003e213
551,Rai,br BRA,LT,Bahia,19,2001,2,1,102,1.1,1,0,1,1,0,0,0,0,0.1,0.1,0.0,01,1,2,2,088,000,088,088,088,032,000,032,032,032,Partidas,76695ab4
552,Raí,br BRA,ATLT,Bahia,22,1998,14,14,1.032,11.5,2,2,4,2,0,0,2,0,2.7,2.7,2.8,55,34,37,81,017,017,035,017,035,022,023,045,022,045,Partidas,909aff69
553,Eric Ramires,br BRA,LT,Bragantino,20,2000,31,23,2.068,23.0,2,1,3,2,0,0,4,1,1.7,1.7,1.2,29,32,74,66,009,004,013,009,013,007,005,013,007,013,Partidas,37faa4cb
554,Ramon,br BRA,LTZG,América (MG),23,1997,10,5,490,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.4,05,10,49,8,000,000,000,000,000,001,008,009,001,009,Partidas,f5868823
555,Ramon,br BRA,ZG,Flamengo,19,2001,12,8,659,7.3,0,0,0,0,0,0,1,0,0.2,0.2,0.4,06,13,28,40,000,000,000,000,000,002,005,008,002,008,Partidas,fdf88bc0
556,Anselmo Ramon,br BRA,AT,Chapecoense,32,1988,24,21,1.529,17.0,4,1,5,2,2,2,7,0,5.5,4.0,1.4,54,13,41,108,024,006,029,012,018,033,008,041,023,032,Partidas,3a0381ae
557,Lucas Ramon,br BRA,ZG,Cuiabá,26,1994,10,6,490,5.4,0,1,1,0,0,0,1,0,0.0,0.0,0.1,01,3,19,19,000,018,018,000,018,000,002,002,000,002,Partidas,58933a04
558,Lucas Ramos,br BRA,LTAT,Internacional,20,2001,2,2,112,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,2,1,5,000,000,000,000,000,006,019,025,006,025,Partidas,c0163100
559,Murilo Rangel,br BRA,AT,Cuiabá,29,1991,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,0,0,000,000,000,000,000,000,060,060,000,060,Partidas,7429c28d
560,Raniel,br BRA,ATLT,Santos,24,1996,15,2,429,4.8,1,0,1,1,0,0,3,0,0.5,0.5,0.1,06,1,4,11,021,000,021,021,021,011,002,013,011,013,Partidas,099072c2
561,Raniele,br BRA,LT,Bahia,24,1996,11,1,290,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.5,06,2,14,3,000,000,000,000,000,004,014,018,004,018,Partidas,a025365f
562,Raul,br BRA,LT,Bragantino,24,1996,12,11,951,10.6,0,2,2,0,0,0,1,0,0.2,0.2,0.6,09,11,76,11,000,019,019,000,019,002,006,008,002,008,Partidas,c2f9cf65
563,Ravanelli,br BRA,LT,Chapecoense,23,1997,15,7,851,9.5,1,2,3,0,1,1,3,0,1.7,0.9,2.6,35,21,47,37,011,021,032,000,021,018,027,045,010,037,Partidas,344f35ef
564,Leonardo Realpe,ec ECU,ZG,Bragantino,19,2001,8,3,261,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.4,05,1,9,0,000,000,000,000,000,006,013,019,006,019,Partidas,57701cbd
565,Reinaldo,br BRA,ZGAT,São Paulo,31,1989,30,28,2.339,26.0,2,3,5,0,2,2,8,0,2.6,1.0,4.6,57,65,163,164,008,012,019,000,012,010,018,028,004,022,Partidas,ab3edc87
566,Renan,br BRA,ZG,Palmeiras,18,2002,21,18,1.644,18.3,0,0,0,0,0,0,4,0,1.4,1.4,0.4,18,23,93,4,000,000,000,000,000,008,002,010,008,010,Partidas,80c738be
567,Renê,br BRA,ZG,Flamengo,28,1992,19,8,796,8.8,1,1,2,1,0,0,3,0,0.1,0.1,0.7,07,32,47,47,011,011,023,011,023,001,007,008,001,008,Partidas,d000ffc7
568,Réver,br BRA,ZG,Atlético Mineiro,36,1985,22,15,1.365,15.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,05,3,31,1,000,000,000,000,000,002,002,003,002,003,Partidas,1938fd6a
569,Ribamar,br BRA,ATLT,América (MG),23,1997,20,11,1.022,11.4,2,0,2,2,0,1,3,0,6.2,5.4,0.6,59,22,17,60,018,000,018,018,018,054,005,059,047,052,Partidas,2d1494d9
570,Everton Ribeiro,br BRA,ATLT,Flamengo,31,1989,22,22,1.723,19.1,2,3,5,2,0,0,3,1,2.5,2.5,3.2,57,59,169,172,010,016,026,010,026,013,017,030,013,030,Partidas,68fb50a2
571,Lucas Ribeiro,br BRA,ZG,Internacional,22,1999,7,6,421,4.7,0,0,0,0,0,0,3,1,0.0,0.0,0.0,00,0,14,2,000,000,000,000,000,001,000,001,001,001,Partidas,607d64c6
572,Matheus Ribeiro,br BRA,ZG,Chapecoense,27,1993,32,32,2.835,31.5,1,0,1,1,0,0,3,0,0.9,0.9,1.8,27,34,138,77,003,000,003,003,003,003,006,009,003,009,Partidas,7ae055bb
573,Moisés Ribeiro,br BRA,LT,Chapecoense,29,1991,26,20,1.535,17.1,0,0,0,0,0,0,6,0,0.0,0.0,0.7,07,8,80,4,000,000,000,000,000,000,004,004,000,004,Partidas,9f29dbd3
574,Ricardinho,br BRA,LT,Juventude,31,1989,12,2,307,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.1,04,2,6,0,000,000,000,000,000,009,003,012,009,012,Partidas,700f9c35
575,Ricardinho,br BRA,ATLT,Grêmio,19,2001,12,2,436,4.8,1,0,1,1,0,0,0,0,1.4,1.4,0.3,17,0,4,27,021,000,021,021,021,029,007,036,029,036,Partidas,45a1777c
576,Ricardinho,br BRA,LTZG,Sport Recife,31,1989,6,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,8,12,10,000,000,000,000,000,001,001,003,001,003,Partidas,700f9c35
577,Ricardo,br BRA,LT,Bragantino,26,1994,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,2,000,000,000,000,000,000,000,000,000,000,Partidas,2a5cdcd1
578,João Ricardo Riedi,br BRA,G,Ceará,32,1988,13,13,1.125,12.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,4729d71a
579,Zé Ricardo,br BRA,LT,América (MG),24,1996,16,8,743,8.3,0,0,0,0,0,0,3,0,0.4,0.4,0.2,06,0,29,7,000,000,000,000,000,005,002,007,005,007,Partidas,352f938e
580,Richard,br BRA,LT,Atl Paranaense,26,1994,20,18,1.403,15.6,1,0,1,1,0,0,4,1,1.6,1.6,0.7,23,15,83,25,006,000,006,006,006,010,004,015,010,015,Partidas,e90aa5da
581,Richard,br BRA,G,Ceará,29,1991,22,22,1.980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,0,0,0,000,000,000,000,000,000,001,001,000,001,Partidas,f2c12e8d
582,Rick,br BRA,AT,Ceará,21,1999,28,11,1.146,12.7,6,1,7,6,0,0,0,0,3.6,3.6,0.8,44,52,30,132,047,008,055,047,055,029,006,035,029,035,Partidas,ba6d9ff6
583,Rickson,br BRA,ATLT,Atl Goianiense,22,1998,9,4,355,3.9,0,0,0,0,0,0,2,0,0.4,0.4,0.2,06,6,13,20,000,000,000,000,000,011,005,016,011,016,Partidas,96a35d1b
584,Charles Rigon Matos,br BRA,LT,Ceará,24,1996,6,0,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,8,8,000,000,000,000,000,000,000,000,000,000,Partidas,6ff91a3a
585,Emiliano Rigoni,ar ARG,ATLT,São Paulo,27,1993,30,24,2.060,22.9,4,5,9,4,0,0,4,1,7.1,7.1,5.0,121,51,52,190,017,022,039,017,039,031,022,053,031,053,Partidas,a1216563
586,Roberson,br BRA,AT,Juventude,31,1989,14,3,312,3.5,1,0,1,1,0,0,1,0,1.5,1.5,0.1,16,3,9,16,029,000,029,029,029,042,002,045,042,045,Partidas,5a7488fd
587,Jhonata Robert,br BRA,ATLT,Grêmio,21,1999,14,7,633,7.0,2,0,2,2,0,0,3,1,1.1,1.1,1.2,24,20,34,65,028,000,028,028,028,016,018,033,016,033,Partidas,45a50a30
588,Zé Roberto,br BRA,AT,Atl Goianiense,27,1993,34,26,2.082,23.1,6,0,6,5,1,1,8,0,5.6,4.8,1.9,67,27,57,136,026,000,026,022,022,024,008,032,021,029,Partidas,810033a1
589,Robson,br BRA,ZG,Santos,20,2000,8,7,475,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,6,21,2,000,000,000,000,000,001,001,002,001,002,Partidas,31d4ed9d
590,Robson,br BRA,AT,Fortaleza,29,1991,34,27,2.164,24.0,10,1,11,10,0,0,7,0,8.5,8.5,2.8,113,36,38,199,042,004,046,042,046,035,012,047,035,047,Partidas,e29eff7a
591,Kaique Rocha,br BRA,ZG,Internacional,19,2001,3,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,3,2,000,000,000,000,000,002,000,002,002,002,Partidas,b31d385e
592,Marcos Rocha,br BRA,ZG,Palmeiras,32,1988,22,21,1.679,18.7,0,0,0,0,0,0,4,0,0.4,0.4,1.3,17,26,121,65,000,000,000,000,000,002,007,009,002,009,Partidas,fdd2f275
593,Pedro Rocha Neves,br BRA,ATLT,Atl Paranaense,26,1994,20,11,1.228,13.6,4,0,4,4,0,0,0,0,3.2,3.2,1.1,43,20,37,73,029,000,029,029,029,024,008,032,024,032,Partidas,b33e0095
594,Hugo Rodallega,co COL,AT,Bahia,35,1985,22,7,909,10.1,6,1,7,6,0,0,2,0,3.4,3.4,1.3,47,11,32,52,059,010,069,059,069,034,013,047,034,047,Partidas,9683d0b2
595,Rodinei,br BRA,ZGAT,Flamengo,29,1992,18,3,484,5.4,0,3,3,0,0,0,3,0,0.2,0.2,1.6,18,36,36,62,000,056,056,000,056,004,029,033,004,033,Partidas,7696cc85
596,Rodolfo,br BRA,ATLT,América (MG),28,1992,31,12,1.337,14.9,1,1,2,1,0,0,0,0,3.5,3.5,2.3,58,31,31,100,007,007,013,007,013,024,015,039,024,039,Partidas,cf130a53
597,Rodrigues,br BRA,ZG,Grêmio,23,1997,12,11,1.000,11.1,0,0,0,0,0,0,2,0,0.2,0.2,0.1,03,13,27,2,000,000,000,000,000,002,001,002,002,002,Partidas,67f5e064
598,Élton Rodrigues Brandão,br BRA,AT,Cuiabá,35,1985,31,13,1.387,15.4,9,0,9,6,3,3,5,0,7.1,4.7,1.0,57,7,39,72,058,000,058,039,039,046,007,053,031,037,Partidas,e59be3c8
599,Rodriguinho,br BRA,AT,Chapecoense,19,2001,11,4,418,4.6,1,0,1,1,0,0,1,0,1.0,1.0,0.0,10,10,5,38,022,000,022,022,022,022,001,022,022,022,Partidas,5e992997
600,Joao Rojas,ec ECU,AT,São Paulo,31,1989,14,5,555,6.2,0,0,0,0,0,0,1,0,1.3,1.3,0.5,18,18,18,66,000,000,000,000,000,020,008,029,020,029,Partidas,77e9a4e7
601,Romarinho,br BRA,ATLT,Fortaleza,26,1994,31,9,1.081,12.0,0,1,1,0,0,0,2,0,0.7,0.7,1.4,21,45,49,94,000,008,008,000,008,006,011,017,006,017,Partidas,1e7d2cc0
602,Rômulo,br BRA,AT,Atl Paranaense,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,0,0,2,000,000,000,000,000,181,000,181,181,181,Partidas,03dd053e
603,Ronald,br BRA,ATLT,Atl Goianiense,19,2001,25,16,1.323,14.7,0,0,0,0,0,0,3,0,1.7,1.7,0.9,26,42,26,95,000,000,000,000,000,012,006,018,012,018,Partidas,3ec33276
604,Ronald,br BRA,LT,Fortaleza,23,1997,23,15,1.384,15.4,0,0,0,0,0,0,3,1,0.7,0.7,0.8,15,31,64,33,000,000,000,000,000,005,005,010,005,010,Partidas,cc119c66
605,Ronei,br BRA,LTZG,Chapecoense,22,1998,16,8,724,8.0,0,0,0,0,0,0,2,0,0.5,0.5,0.4,10,17,24,11,000,000,000,000,000,007,006,012,007,012,Partidas,9b231a19
606,Budiga Roni,br BRA,LT,Corinthians,21,1999,21,14,1.101,12.2,3,1,4,3,0,0,7,0,1.3,1.3,1.1,24,12,41,34,025,008,033,025,033,010,009,020,010,020,Partidas,af433614
607,Rony,br BRA,ATLT,Palmeiras,25,1995,25,19,1.634,18.2,4,1,5,4,0,0,2,0,4.8,4.8,2.3,71,45,22,113,022,006,028,022,028,026,013,039,026,039,Partidas,bffd5e50
608,Rossi,br BRA,ATLT,Bahia,27,1993,24,20,1.691,18.8,2,5,7,2,0,0,7,2,2.2,2.2,4.5,67,66,63,187,011,027,037,011,037,011,024,036,011,036,Partidas,80274d82
609,Ruan,br BRA,ZG,Grêmio,21,1999,23,19,1.784,19.8,0,0,0,0,0,0,4,0,0.8,0.8,0.2,10,11,61,4,000,000,000,000,000,004,001,005,004,005,Partidas,a378a02a
610,Óscar Ruiz,py PAR,ATLT,Bahia,29,1991,19,4,496,5.5,0,0,0,0,0,0,0,0,1.6,1.6,0.4,20,13,7,35,000,000,000,000,000,028,008,036,028,036,Partidas,620ce7b1
611,Alan Ruschel,br BRA,ZG,América (MG),31,1989,21,7,737,8.2,0,0,0,0,0,0,3,0,0.3,0.3,1.2,14,22,40,41,000,000,000,000,000,003,014,018,003,018,Partidas,09aeb402
612,Ryan,br BRA,ZGLT,Chapecoense,17,2003,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,2,3,000,000,000,000,000,000,009,009,000,009,Partidas,27999157
613,Sabino,br BRA,LT,América (MG),21,1999,5,0,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,01,4,10,0,000,000,000,000,000,002,003,005,002,005,Partidas,9c52b78f
614,José Sabino,br BRA,ZG,Sport Recife,24,1996,36,36,3.195,35.5,0,0,0,0,0,0,4,0,2.4,2.4,0.4,29,47,126,6,000,000,000,000,000,007,001,008,007,008,Partidas,e1524457
615,Carlos Sánchez,uy URU,LTAT,Santos,36,1984,28,14,1.426,15.8,5,0,5,2,3,3,4,0,5.1,2.7,2.0,47,30,98,124,032,000,032,013,013,032,013,045,017,030,Partidas,a6dbad80
616,Sander,br BRA,ZG,Sport Recife,30,1990,25,24,2.055,22.8,1,1,2,1,0,0,4,0,1.0,1.0,3.9,48,39,93,119,004,004,009,004,009,004,017,021,004,021,Partidas,3c16ca6c
617,Sandry,br BRA,LT,Santos,18,2002,4,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,1,9,3,000,000,000,000,000,000,004,004,000,004,Partidas,8ceeabef
618,Felipe Santana,br BRA,ZG,Chapecoense,34,1986,10,10,900,10.0,0,0,0,0,0,0,0,0,0.8,0.8,0.0,08,3,15,5,000,000,000,000,000,008,000,008,008,008,Partidas,156527c0
619,Santos,br BRA,G,Atl Paranaense,30,1990,29,29,2.610,29.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,04,0,0,0,000,000,000,000,000,000,001,001,000,001,Partidas,b8d0b69c
620,Ademir Santos,br BRA,ATLT,América (MG),25,1995,31,29,2.567,28.5,13,3,16,8,5,6,2,0,14.6,9.8,5.1,149,145,101,229,046,011,056,028,039,051,018,069,034,052,Partidas,4b7d58c2
621,Alan Santos,br BRA,LT,Chapecoense,29,1991,16,10,753,8.4,0,0,0,0,0,0,1,0,0.2,0.2,1.0,12,5,28,3,000,000,000,000,000,002,012,014,002,014,Partidas,d0ed76e6
622,Fábio Santos,br BRA,ZG,Corinthians,35,1985,32,32,2.880,32.0,3,3,6,0,3,3,4,0,2.7,0.3,1.4,18,45,197,70,009,009,019,000,009,008,004,013,001,005,Partidas,d0d786fd
623,Gabriel Santos,br BRA,ATLT,Ceará,21,1999,5,1,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.7,08,7,3,29,000,000,000,000,000,008,045,053,008,053,Partidas,394b4db4
624,Guilherme Santos,br BRA,ZG,Juventude,32,1988,2,1,113,1.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,04,4,4,4,000,080,080,000,080,000,035,035,000,035,Partidas,ffd78d3d
625,Juan Santos,br BRA,AT,São Paulo,18,2002,5,1,125,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,2,2,11,000,000,000,000,000,011,007,017,011,017,Partidas,ad89aa96
626,Luis Eduardo Marques dos Santos,br BRA,ZG,Atl Goianiense,23,1997,31,29,2.261,25.1,0,1,1,0,0,0,1,1,0.3,0.3,1.3,15,46,98,129,000,004,004,000,004,001,005,006,001,006,Partidas,5c5a0d4d
627,Mateus Sarará,br BRA,LT,Grêmio,18,2002,10,2,283,3.1,0,1,1,0,0,0,2,0,0.2,0.2,0.3,05,2,23,4,000,032,032,000,032,008,009,016,008,016,Partidas,1b4c1c9c
628,Renzo Saravia,ar ARG,ZG,Internacional,27,1993,27,25,1.984,22.0,0,0,0,0,0,0,4,1,0.2,0.2,1.7,18,49,69,60,000,000,000,000,000,001,008,008,001,008,Partidas,cf316639
629,Eduardo Sasha,br BRA,ATLT,Atlético Mineiro,28,1992,23,4,642,7.1,2,3,5,2,0,0,3,0,1.9,1.9,1.5,34,17,34,52,028,042,070,028,070,026,022,048,026,048,Partidas,b938b871
630,Yan Sasse,br BRA,LT,América (MG),23,1997,5,0,61,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,03,4,6,2,000,000,000,000,000,023,015,038,023,038,Partidas,6e477df1
631,Jefferson Savarino,ve VEN,AT,Atlético Mineiro,24,1996,18,11,1.024,11.4,5,2,7,5,0,0,1,0,3.9,3.9,2.8,68,27,34,116,044,018,062,044,062,034,025,059,034,059,Partidas,91721722
632,Sávio,br BRA,AT,Atlético Mineiro,16,2004,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,2,3,6,000,000,000,000,000,004,018,022,004,022,Partidas,fe6e7156
633,Gustavo Scarpa,br BRA,LTAT,Palmeiras,27,1994,31,21,1.836,20.4,4,13,17,3,1,1,2,0,5.7,4.9,7.9,129,63,115,149,020,064,083,015,078,028,039,067,024,063,Partidas,2964fd20
634,Cleiton Schwengber,br BRA,G,Bragantino,23,1997,34,34,3.060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,d24ae824
635,Lucas Sena,br BRA,ZG,Palmeiras,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,be15d9c2
636,Shaylon,br BRA,LTZG,São Paulo,23,1997,5,1,129,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,1,2,8,000,000,000,000,000,006,000,006,006,006,Partidas,69c11ef0
