Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
498,Pedrinho,br BRA,ATLT,Atl Paranaense,19,1999,6,1,130,1.4,0,0,0,0,0,0,0,0,0.7,0.7,0.2,09,10,3,23,000,000,000,000,000,051,013,065,051,065,Partidas,035341ba
499,Pedrinho,br BRA,LT,Corinthians,20,1998,28,26,2.173,24.1,5,4,9,5,0,0,0,0,4.4,4.4,6.4,108,94,168,206,021,017,037,021,037,018,027,045,018,045,Partidas,6796e284
500,Pedro,br BRA,AT,Fluminense,21,1997,10,7,628,7.0,5,0,5,3,2,2,0,0,4.7,3.1,1.1,42,11,11,49,072,000,072,043,043,067,015,083,045,060,Partidas,1ab6fad3
501,João Pedro,br BRA,LTZG,Bahia,22,1996,12,11,887,9.9,1,0,1,1,0,0,3,0,1.1,1.1,1.3,24,37,33,36,010,000,010,010,010,012,013,025,012,025,Partidas,31d1ed52
502,Jarro Pedroso,br BRA,AT,CSA,25,1993,5,0,119,1.3,1,0,1,1,0,0,1,0,0.3,0.3,0.0,03,2,0,11,076,000,076,076,076,021,000,021,021,021,Partidas,c2bc9f4f
503,Léo Pelé,br BRA,ZG,São Paulo,22,1996,5,3,283,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.3,04,6,9,24,000,000,000,000,000,003,009,011,003,011,Partidas,77980eb9
504,Pepê,br BRA,ATLT,Grêmio,21,1997,32,14,1.696,18.8,8,3,11,7,1,1,2,0,8.2,7.4,2.6,100,60,43,164,042,016,058,037,053,044,014,058,040,053,Partidas,fc4e7637
505,Egídio Pereira Júnior,br BRA,ZG,Cruzeiro,32,1986,25,24,2.047,22.7,0,1,1,0,0,0,4,1,1.1,1.1,2.6,36,58,148,168,000,004,004,000,004,005,011,016,005,016,Partidas,6c5b3d31
506,Léo Pereira,br BRA,ZG,Atl Paranaense,23,1996,29,29,2.581,28.7,2,0,2,2,0,0,7,0,2.2,2.2,0.8,31,33,140,12,007,000,007,007,007,008,003,011,008,011,Partidas,bd247251
507,Luan Pereira,br BRA,LTAT,Avaí,18,2000,17,4,603,6.7,0,1,1,0,0,0,4,0,0.4,0.4,0.2,07,15,51,30,000,015,015,000,015,007,004,010,007,010,Partidas,c7f33f61
508,Rafael Pereira,br BRA,ZG,Chapecoense,34,1984,17,15,1.307,14.5,1,0,1,1,0,0,4,0,0.4,0.4,0.3,06,6,48,1,007,000,007,007,007,002,002,004,002,004,Partidas,044a1e39
509,Ramon Pereira,br BRA,ZG,Avaí,19,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,04,5,12,6,000,000,000,000,000,000,014,014,000,014,Partidas,12335235
510,Luan Peres Petroni,br BRA,ZG,Santos,24,1994,9,8,577,6.4,0,0,0,0,0,0,5,1,0.2,0.2,0.0,03,8,19,1,000,000,000,000,000,003,001,004,003,004,Partidas,a5549ec1
511,Pedro Perotti,br BRA,ATZG,Chapecoense,21,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c319dd64
512,Lucas Perri,br BRA,G,São Paulo,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,5dbd461a
513,Yago Pikachu,br BRA,ZGAT,Vasco da Gama,26,1992,36,36,3.186,35.4,5,2,7,0,5,7,7,0,7.7,2.3,4.0,62,66,181,137,014,006,020,000,006,022,011,033,006,018,Partidas,462f1e13
514,Rodrigo Pimpão,br BRA,LTAT,Botafogo (RJ),31,1987,19,11,1.008,11.2,0,3,3,0,0,0,6,0,1.1,1.1,2.4,36,28,25,91,000,027,027,000,027,010,022,032,010,032,Partidas,16b6b009
515,Felipe Pires,br BRA,ATLT,Fortaleza,23,1995,11,5,540,6.0,1,1,2,1,0,0,0,0,1.0,1.0,1.2,22,28,11,49,017,017,033,017,033,017,020,037,017,037,Partidas,2cd3d3ce
516,Felipe Pires,br BRA,ATLT,Palmeiras,23,1995,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,0,0,000,000,000,000,000,000,040,040,000,040,Partidas,2cd3d3ce
517,Rafael Pires,br BRA,G,Cruzeiro,29,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,539f6761
518,Lucas Piton,br BRA,ZG,Corinthians,18,2000,1,0,45,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,04,3,4,9,000,200,200,000,200,006,067,073,006,073,Partidas,defce7f1
519,Diego Pituca,br BRA,LT,Santos,26,1992,35,31,2.791,31.0,2,1,3,2,0,0,8,0,1.9,1.9,2.6,45,44,215,45,006,003,010,006,010,006,008,015,006,015,Partidas,6f5249ed
520,Vinícius Popó,br BRA,AT,Cruzeiro,17,2001,2,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,1,7,000,000,000,000,000,000,018,018,000,018,Partidas,52f61d83
521,Willian Popp,br BRA,AT,Ceará,24,1994,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,3,0,8,000,000,000,000,000,005,046,051,005,051,Partidas,ff87ab01
522,William Pottker,br BRA,AT,Internacional,25,1993,10,7,512,5.7,4,0,4,4,0,0,1,0,2.7,2.7,1.1,38,35,17,62,070,000,070,070,070,048,019,066,048,066,Partidas,214a16c5
523,Matheus Prado,br BRA,ATLT,CSA,18,2000,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,017,017,000,017,Partidas,6fa12ecf
524,Fernando Prass,br BRA,G,Palmeiras,40,1978,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,eca3ee55
525,Jean Pyerre,br BRA,LT,Grêmio,20,1998,10,10,809,9.0,3,1,4,3,0,0,0,0,1.7,1.7,1.2,29,13,116,38,033,011,044,033,044,019,013,032,019,032,Partidas,b41dc073
526,Juan Quintero,co COL,ZG,Fortaleza,23,1995,37,37,3.308,36.8,1,0,1,1,0,0,5,0,0.4,0.4,0.1,05,37,141,4,003,000,003,003,003,001,000,001,001,001,Partidas,afbfddfa
527,Juninho Quixadá,br BRA,ATLT,Ceará,33,1985,6,0,126,1.4,0,0,0,0,0,0,0,0,0.7,0.7,0.7,14,10,7,19,000,000,000,000,000,048,050,097,048,097,Partidas,55f874da
528,Igor Rabello,br BRA,ZG,Atlético Mineiro,23,1995,33,33,2.922,32.5,0,1,1,0,0,0,5,1,1.0,1.0,0.6,17,10,60,9,000,003,003,000,003,003,002,005,003,005,Partidas,48048864
529,Zé Rafael,br BRA,ATLT,Palmeiras,25,1993,27,23,1.715,19.1,5,5,10,5,0,0,6,0,4.4,4.4,2.6,71,51,53,124,026,026,052,026,052,023,014,037,023,037,Partidas,634b1413
530,Rafinha,br BRA,AT,Cruzeiro,35,1983,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,26a45c50
531,Rafinha,br BRA,ZG,CSA,31,1987,10,6,626,7.0,1,1,2,1,0,0,0,0,0.5,0.5,1.8,24,14,24,17,014,014,029,014,029,008,026,034,008,034,Partidas,ab2cb064
532,Rafinha,br BRA,ZG,Flamengo,33,1985,20,18,1.566,17.4,0,5,5,0,0,0,8,0,0.2,0.2,3.6,38,52,124,120,000,029,029,000,029,001,021,022,001,022,Partidas,d003e213
533,Rafinha,br BRA,ATLT,Goiás,26,1992,10,3,341,3.8,1,0,1,1,0,0,2,0,1.5,1.5,0.8,23,18,13,36,026,000,026,026,026,040,022,061,040,061,Partidas,0a303102
534,Ralf,br BRA,LT,Corinthians,34,1984,23,22,1.920,21.3,1,0,1,1,0,0,1,0,0.3,0.3,0.3,06,6,87,6,005,000,005,005,005,002,001,003,002,003,Partidas,e6afdccd
535,Ramires,br BRA,LTAT,Palmeiras,31,1987,6,2,163,1.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,07,3,9,10,000,000,000,000,000,037,000,037,037,037,Partidas,4cce2c67
536,Bruno Ramires,br BRA,LT,CSA,24,1994,3,3,191,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,5,1,000,000,000,000,000,000,001,001,000,001,Partidas,6ca3ad8f
537,Eric Ramires,br BRA,LTAT,Bahia,18,2000,14,9,760,8.4,0,0,0,0,0,0,2,0,0.5,0.5,0.8,13,12,29,24,000,000,000,000,000,005,010,015,005,015,Partidas,37faa4cb
538,Maurício Ramos,br BRA,ZG,Chapecoense,33,1985,17,12,1.099,12.2,1,0,1,1,0,0,3,0,0.3,0.3,0.0,03,1,18,0,008,000,008,008,008,002,000,002,002,002,Partidas,2d2eb2a1
539,Marcelo Rangel,br BRA,G,Goiás,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c293dc73
540,Victor Rangel,br BRA,AT,Botafogo (RJ),28,1990,14,6,556,6.2,0,0,0,0,0,0,2,0,1.2,1.2,0.1,14,10,6,17,000,000,000,000,000,020,002,022,020,022,Partidas,21421e03
541,Raniel,br BRA,AT,Cruzeiro,22,1996,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,0,7,000,000,000,000,000,007,014,021,007,021,Partidas,099072c2
542,Raniel,br BRA,AT,São Paulo,22,1996,14,8,803,8.9,1,1,2,1,0,0,2,1,2.4,2.4,0.9,32,10,10,33,011,011,022,011,022,027,010,036,027,036,Partidas,099072c2
543,Raul,br BRA,LT,Vasco da Gama,22,1996,30,28,2.460,27.3,1,3,4,1,0,0,9,0,2.9,2.9,3.0,59,32,129,86,004,011,015,004,015,011,011,022,011,022,Partidas,c2f9cf65
544,Régis,br BRA,ATLT,Chapecoense,21,1998,14,8,624,6.9,0,0,0,0,0,0,1,0,0.8,0.8,1.3,21,23,29,46,000,000,000,000,000,011,019,030,011,030,Partidas,d9facf25
545,Régis,br BRA,LTAT,Corinthians,26,1992,5,0,90,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,02,2,9,7,000,000,000,000,000,015,006,022,015,022,Partidas,0e2331f3
546,Reinaldo,br BRA,ZG,São Paulo,29,1989,35,35,3.112,34.6,5,1,6,2,3,4,8,0,6.7,3.5,4.2,78,97,147,140,014,003,017,006,009,019,012,032,010,022,Partidas,ab3edc87
547,Reinier,br BRA,LTAT,Flamengo,17,2002,14,8,710,7.9,6,2,8,6,0,0,1,0,4.6,4.6,1.1,57,21,20,73,076,025,101,076,101,058,013,072,058,072,Partidas,6b21b7b5
548,Tiago Reis,br BRA,AT,Vasco da Gama,19,1999,11,3,369,4.1,1,1,2,1,0,0,1,0,2.1,2.1,1.0,32,3,3,14,024,024,049,024,049,052,025,077,052,077,Partidas,4103c264
549,Renatinho,br BRA,ATLT,Goiás,27,1992,9,2,302,3.4,0,0,0,0,0,0,1,0,0.5,0.5,0.1,06,6,11,18,000,000,000,000,000,015,002,016,015,016,Partidas,7676774a
550,Renato,br BRA,ZGLT,Chapecoense,29,1990,15,10,756,8.4,0,0,0,0,0,0,2,0,1.2,1.2,0.4,17,29,17,54,000,000,000,000,000,015,005,020,015,020,Partidas,8fe5bdcd
551,Renê,br BRA,ZG,Flamengo,26,1992,23,18,1.701,18.9,0,2,2,0,0,0,2,0,0.1,0.1,2.0,22,34,153,120,000,011,011,000,011,001,011,012,001,012,Partidas,d000ffc7
552,Réver,br BRA,ZGLT,Atlético Mineiro,34,1985,28,28,2.429,27.0,1,1,2,1,0,0,3,0,2.0,2.0,1.2,31,7,71,9,004,004,007,004,007,007,004,012,007,012,Partidas,1938fd6a
553,Rhodolfo,br BRA,ZG,Flamengo,32,1986,9,8,683,7.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,04,6,26,2,000,000,000,000,000,006,000,006,006,006,Partidas,d993c301
554,Rhuan,br BRA,LTAT,Botafogo (RJ),19,2000,10,6,597,6.6,1,0,1,1,0,0,1,0,1.3,1.3,0.4,17,19,6,59,015,000,015,015,015,020,006,026,020,026,Partidas,9d620368
555,Ribamar,br BRA,AT,Vasco da Gama,21,1997,21,15,1.162,12.9,3,0,3,3,0,0,0,0,5.9,5.9,0.3,62,20,14,55,023,000,023,023,023,046,002,048,046,048,Partidas,2d1494d9
556,Everton Ribeiro,br BRA,LTAT,Flamengo,29,1989,32,27,2.454,27.3,2,7,9,2,0,0,3,0,3.1,3.1,10.7,138,156,250,265,007,026,033,007,033,012,039,051,012,051,Partidas,68fb50a2
557,Ricardo,br BRA,ZG,Vasco da Gama,21,1997,18,18,1.532,17.0,1,0,1,1,0,0,2,1,0.3,0.3,0.4,07,7,40,2,006,000,006,006,006,002,002,004,002,004,Partidas,1254cdd7
558,Paulo Ricardo,br BRA,LT,Goiás,24,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,d518a829
559,João Ricardo Riedi,br BRA,G,Chapecoense,30,1988,13,13,1.170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,4729d71a
560,Richard,br BRA,G,Ceará,27,1991,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f2c12e8d
561,Richard,br BRA,LT,Vasco da Gama,24,1994,25,25,2.198,24.4,0,1,1,0,0,0,9,0,0.8,0.8,0.8,16,15,94,18,000,004,004,000,004,003,003,006,003,006,Partidas,e90aa5da
562,Richard,br BRA,LT,Corinthians,24,1994,3,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,5,3,000,000,000,000,000,000,000,000,000,000,Partidas,e90aa5da
563,Rick,br BRA,LTAT,Ceará,19,1999,4,2,153,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,03,6,3,14,000,000,000,000,000,003,017,020,003,020,Partidas,ba6d9ff6
564,Rickson,br BRA,LTZG,Botafogo (RJ),20,1998,6,2,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,8,10,000,000,000,000,000,001,000,001,001,001,Partidas,96a35d1b
565,Rildo,br BRA,LTAT,Chapecoense,29,1989,4,3,275,3.1,2,0,2,2,0,0,1,0,2.3,2.3,0.2,26,13,9,27,065,000,065,065,065,077,008,085,077,085,Partidas,9348b02f
566,Francisco Rithely,br BRA,LT,Internacional,28,1991,8,7,558,6.2,0,1,1,0,0,0,0,0,,,,,,,,000,016,016,000,016,,,,,,Partidas,4faa8cf0
567,Jhonata Robert,br BRA,LT,Grêmio,19,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,1,1,000,000,000,000,000,142,000,142,142,142,Partidas,45a50a30
568,Roberto,br BRA,ZG,Internacional,20,1998,5,5,450,5.0,0,0,0,0,0,0,2,0,0.5,0.5,0.1,06,0,14,1,000,000,000,000,000,009,002,011,009,011,Partidas,842d6831
569,Paulo Roberto,br BRA,LT,Fortaleza,31,1987,4,3,254,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,4,17,3,000,000,000,000,000,001,000,001,001,001,Partidas,0a3ba5d6
570,Robinho,br BRA,LTAT,Cruzeiro,31,1987,27,22,1.872,20.8,1,1,2,1,0,0,7,0,3.6,3.6,3.4,70,39,282,103,005,005,010,005,010,018,017,034,018,034,Partidas,8f8809b9
571,Robinho,br BRA,ATLT,CSA,24,1995,3,1,72,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,02,2,4,4,000,000,000,000,000,018,004,022,018,022,Partidas,421240e2
572,Lucas Robinho,br BRA,AT,Vasco da Gama,19,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8ee95cc6
573,Marcos Rocha,br BRA,ZG,Palmeiras,30,1988,30,29,2.614,29.0,2,3,5,2,0,0,4,0,0.9,0.9,4.8,58,45,206,128,007,010,017,007,017,003,017,020,003,020,Partidas,fdd2f275
574,Pedro Rocha Neves,br BRA,ATLT,Cruzeiro,24,1994,23,17,1.468,16.3,2,2,4,2,0,0,3,0,4.4,4.4,2.1,65,58,47,143,012,012,025,012,025,027,013,040,027,040,Partidas,b33e0095
575,Yago Rocha,br BRA,ZG,Goiás,24,1994,21,20,1.525,16.9,0,0,0,0,0,0,3,1,0.2,0.2,0.9,11,29,50,55,000,000,000,000,000,001,005,006,001,006,Partidas,f525593c
576,Rodinei,br BRA,ZG,Flamengo,27,1992,17,12,1.124,12.5,0,1,1,0,0,0,5,0,0.1,0.1,0.8,09,38,54,81,000,008,008,000,008,001,006,007,001,007,Partidas,7696cc85
577,Gabriel Rodrigas,br BRA,ZG,São Paulo,17,2002,1,0,38,0.4,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,d93235ee
578,Rodrigues,br BRA,ZG,Grêmio,21,1997,8,7,602,6.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,01,2,12,1,000,015,015,000,015,001,001,002,001,002,Partidas,67f5e064
579,Kayke Rodrigues,br BRA,AT,Goiás,30,1988,19,18,1.488,16.5,6,3,9,4,2,2,3,0,5.6,4.0,3.0,70,22,35,81,036,018,054,024,042,034,018,052,024,043,Partidas,c9241f21
580,Rodrygo,br BRA,AT,Santos,18,2001,4,4,360,4.0,1,2,3,1,0,0,1,0,1.2,1.2,1.4,26,40,14,45,025,050,075,025,075,031,034,065,031,065,Partidas,8f5e92a6
581,Roger,br BRA,AT,Ceará,34,1985,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,0,2,6,000,000,000,000,000,014,011,025,014,025,Partidas,d571f664
582,Rogério,br BRA,ATLT,Bahia,28,1990,13,1,358,4.0,1,0,1,1,0,0,0,0,1.3,1.3,1.3,26,15,15,52,025,000,025,025,025,032,033,065,032,065,Partidas,d8131ea0
583,Romarinho,br BRA,LTAT,Fortaleza,24,1994,32,29,2.281,25.3,3,5,8,3,0,0,1,0,3.2,3.2,4.7,80,110,92,157,012,020,032,012,032,013,019,031,013,031,Partidas,1e7d2cc0
584,Romário,br BRA,AT,Ceará,26,1992,2,0,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,06,3,1,7,000,000,000,000,000,006,051,057,006,057,Partidas,54ad9ec9
585,Braian Romero,ar ARG,ATLT,Atl Paranaense,27,1991,16,10,921,10.2,2,1,3,2,0,0,2,0,2.6,2.6,1.5,41,13,23,60,020,010,029,020,029,026,014,040,026,040,Partidas,c5cc3130
586,Lucas Romero,ar ARG,ZGLT,Cruzeiro,24,1994,8,8,699,7.8,0,0,0,0,0,0,3,0,0.1,0.1,0.7,08,17,45,20,000,000,000,000,000,002,009,010,002,010,Partidas,d89e48b8
587,Rômulo,br BRA,LT,Grêmio,28,1990,14,11,975,10.8,2,0,2,2,0,0,3,0,1.6,1.6,0.3,19,5,50,12,018,000,018,018,018,015,003,018,015,018,Partidas,0d5056c6
588,Ronaldo,br BRA,LT,Bahia,22,1996,14,10,839,9.3,0,0,0,0,0,0,4,1,0.3,0.3,0.9,11,10,40,18,000,000,000,000,000,003,009,012,003,012,Partidas,8a3b002a
589,Ronaldo,br BRA,LT,Flamengo,22,1996,3,2,182,2.0,0,1,1,0,0,0,2,0,0.1,0.1,0.8,09,1,12,4,000,049,049,000,049,005,039,044,005,044,Partidas,8a3b002a
590,Ronei,br BRA,AT,Chapecoense,20,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,1,4,000,000,000,000,000,000,022,022,000,022,Partidas,9b231a19
591,Rony,br BRA,ATLT,Atl Paranaense,23,1995,30,28,2.443,27.1,6,8,14,6,0,0,6,0,8.2,8.2,7.1,152,124,48,290,022,029,052,022,052,030,026,056,030,056,Partidas,bffd5e50
592,Leandro Rosa Souza,br BRA,ZGLT,CSA,32,1986,2,1,98,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,02,0,0,0,000,000,000,000,000,009,005,014,009,014,Partidas,59781bf7
593,Matheus Rossetto,br BRA,LT,Atl Paranaense,22,1996,7,6,549,6.1,0,0,0,0,0,0,2,0,0.2,0.2,0.4,06,16,50,6,000,000,000,000,000,003,006,009,003,009,Partidas,daf8c775
594,Rossi,br BRA,ATLT,Vasco da Gama,25,1993,29,26,2.234,24.8,2,4,6,1,1,2,9,0,6.2,4.7,4.5,91,99,92,224,008,016,024,004,020,025,018,043,019,037,Partidas,80274d82
595,Ruan,br BRA,ZG,Grêmio,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,a378a02a
596,Marco Ruben,ar ARG,AT,Atl Paranaense,32,1986,23,19,1.671,18.6,4,1,5,4,0,0,3,0,8.7,8.7,1.3,100,8,18,62,022,005,027,022,027,047,007,054,047,054,Partidas,30795728
597,Alan Ruschel,br BRA,ZGAT,Goiás,29,1989,9,4,435,4.8,1,0,1,1,0,0,4,0,0.6,0.6,0.2,09,8,8,14,021,000,021,021,021,013,005,018,013,018,Partidas,09aeb402
598,Alan Ruschel,br BRA,LTAT,Chapecoense,29,1989,6,4,344,3.8,0,0,0,0,0,0,3,0,0.8,0.8,0.5,13,8,14,12,000,000,000,000,000,020,014,033,020,033,Partidas,09aeb402
599,Safira,br BRA,ATLT,CSA,23,1995,7,1,153,1.7,0,1,1,0,0,0,1,0,0.0,0.0,0.2,02,0,0,11,000,059,059,000,059,000,013,013,000,013,Partidas,bac8e258
600,Fábio Sanches,br BRA,ZG,Goiás,28,1991,25,25,2.250,25.0,1,0,1,1,0,0,3,0,1.2,1.2,0.1,13,0,19,0,004,000,004,004,004,005,000,005,005,005,Partidas,b9f0324c
601,Carlos Sánchez,uy URU,LT,Santos,34,1984,34,27,2.434,27.0,12,9,21,8,4,6,5,0,12.1,7.3,9.9,172,66,194,177,044,033,078,030,063,045,037,081,027,063,Partidas,a6dbad80
602,Sandry,br BRA,LT,Santos,16,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8ceeabef
603,Alex Santana,br BRA,LT,Botafogo (RJ),23,1995,24,19,1.682,18.7,5,1,6,5,0,0,3,0,3.5,3.5,0.8,43,46,50,50,027,005,032,027,032,019,004,023,019,023,Partidas,e75dc411
604,Santos,br BRA,G,Atl Paranaense,28,1990,28,28,2.520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b8d0b69c
605,Alan Santos,br BRA,LT,Botafogo (RJ),27,1991,4,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,2,3,5,000,000,000,000,000,002,005,007,002,007,Partidas,d0ed76e6
606,Cícero Santos,br BRA,LT,Botafogo (RJ),34,1984,32,32,2.795,31.1,3,1,4,3,0,0,9,0,3.6,3.6,1.6,53,21,140,18,010,003,013,010,013,012,005,017,012,017,Partidas,823574bd
607,Emerson Santos,br BRA,ZG,Internacional,23,1995,11,10,834,9.3,1,0,1,1,0,0,3,0,0.4,0.4,0.1,05,3,22,0,011,000,011,011,011,004,001,005,004,005,Partidas,c3f98d3c
608,Fábio Santos,br BRA,ZG,Atlético Mineiro,33,1985,30,29,2.680,29.8,4,1,5,1,3,3,5,0,3.1,0.8,1.4,22,28,121,114,013,003,017,003,007,011,005,015,003,007,Partidas,d0d786fd
609,Juan Santos,br BRA,AT,São Paulo,16,2002,1,1,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,0,1,2,000,000,000,000,000,016,014,031,016,031,Partidas,ad89aa96
610,Júnior Santos,br BRA,AT,Fortaleza,24,1994,6,5,339,3.8,0,0,0,0,0,0,0,0,1.5,1.5,0.3,18,13,1,27,000,000,000,000,000,041,007,048,041,048,Partidas,9109e933
611,Rafael Santos,br BRA,ZGLT,Cruzeiro,20,1998,2,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,2,3,000,000,000,000,000,002,000,002,002,002,Partidas,c72a6057
612,Rafael Santos,br BRA,ZG,Flamengo,20,1998,1,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,012,000,012,012,012,Partidas,b1d9070d
613,Martín Sarrafiore,ar ARG,ATLT,Internacional,21,1997,19,5,658,7.3,3,0,3,3,0,0,4,0,1.2,1.2,0.9,21,26,31,45,041,000,041,041,041,016,013,028,016,028,Partidas,55f096b1
614,Tharlis Sartori,br BRA,LT,Chapecoense,21,1998,4,3,233,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,9,2,000,000,000,000,000,002,001,004,002,004,Partidas,60f9583a
615,Eduardo Sasha,br BRA,AT,Santos,26,1992,37,34,2.963,32.9,14,3,17,14,0,0,2,0,12.5,12.5,2.8,153,37,86,208,043,009,052,043,052,038,008,046,038,046,Partidas,b938b871
616,Sassá,br BRA,AT,Cruzeiro,25,1994,24,9,922,10.2,3,0,3,3,0,0,3,1,3.1,3.1,0.2,33,24,11,75,029,000,029,029,029,030,002,032,030,032,Partidas,445f7fc6
617,Yan Sasse,br BRA,LTAT,Vasco da Gama,21,1997,6,4,341,3.8,0,0,0,0,0,0,0,0,0.5,0.5,0.2,07,16,16,19,000,000,000,000,000,013,006,019,013,019,Partidas,6e477df1
618,Bruno Sávio,br BRA,ATLT,Avaí,24,1994,5,3,212,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,03,12,5,22,000,000,000,000,000,006,007,013,006,013,Partidas,b7dbcb69
619,Matheus Sávio,br BRA,ATLT,CSA,21,1997,8,7,652,7.2,1,0,1,1,0,0,0,0,1.3,1.3,0.6,19,7,29,37,014,000,014,014,014,019,008,027,019,027,Partidas,41c692fc
620,Gustavo Scarpa,br BRA,LTAT,Palmeiras,25,1994,27,19,1.564,17.4,4,4,8,2,2,3,1,0,5.5,3.1,3.6,67,56,73,158,023,023,046,012,035,031,021,052,018,038,Partidas,2964fd20
621,Cleiton Schwengber,br BRA,G,Atlético Mineiro,21,1997,25,25,2.250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,d24ae824
622,Léo Sena,br BRA,LT,Goiás,23,1995,33,31,2.468,27.4,0,2,2,0,0,0,8,1,0.5,0.5,2.5,30,97,259,27,000,007,007,000,007,002,009,011,002,011,Partidas,1de40dae
623,Shaylon,br BRA,LTAT,Bahia,21,1997,8,1,190,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.3,04,5,17,20,000,000,000,000,000,008,013,021,008,021,Partidas,69c11ef0
624,Sidão,br BRA,G,Vasco da Gama,36,1982,7,6,585,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f554f2f0
625,Alex Silva,br BRA,ZG,Avaí,24,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,01,3,5,5,000,000,000,000,000,007,006,013,007,013,Partidas,a94b7cf5
